Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop
NO,35.10840657531441,-106.31654526983728,35.398521632237276,34.81827760670427,-105.96349504153561,-106.66959549813895,1654,0,"(35.10840657531441, -106.31654526983728)",419385.0
NO,35.11046299944707,-107.02265459475623,35.40057795758517,34.82033412926885,-106.66959549780118,-107.37571369171128,1655,0,"(35.11046299944707, -107.02265459475623)",215234.0
NO,35.11251957953002,-107.7287816585559,35.40263443887336,34.82239080779373,-107.37571369137345,-108.08184962573836,1656,0,"(35.11251957953002, -107.7287816585559)",22149.0
NO,35.11457631558284,-108.43492646438472,35.40469107612143,34.82444764229852,-108.08184962540044,-108.788003303369,1657,0,"(35.11457631558284, -108.43492646438472)",11407.0
NO,35.11663320762509,-109.14108901539187,35.40674786934895,34.82650463280281,-108.788003303031,-109.49417472775274,1658,0,"(35.11663320762509, -109.14108901539187)",6363.0
NO,35.11869025567637,-109.8472693147273,35.40880481857549,34.82856177932615,-109.49417472741467,-110.20036390203992,1659,0,"(35.11869025567637, -109.8472693147273)",1140.0
NO,35.120747459756274,-110.55346736554172,35.41086192382067,34.83061908188815,-110.20036390170178,-110.90657082938166,1660,0,"(35.120747459756274, -110.55346736554172)",17437.0
NO,35.1228048198844,-111.25968317098662,35.41291918510408,34.832676540508416,-110.90657082904345,-111.6127955129298,1661,0,"(35.1228048198844, -111.25968317098662)",35724.0
NO,35.12486233608035,-111.96591673421422,35.41497660244531,34.83473415520655,-111.61279551259149,-112.31903795583695,1662,0,"(35.12486233608035, -111.96591673421422)",68836.0
NO,35.126920008363726,-112.67216805837752,35.417034175863975,34.83679192600215,-112.31903795549856,-113.02529816125649,1663,0,"(35.126920008363726, -112.67216805837752)",7215.0
NO,35.12897783675414,-113.3784371466303,35.41909190537967,34.83884985291483,-113.02529816091804,-113.73157613234257,1664,0,"(35.12897783675414, -113.3784371466303)",27059.0
NO,35.13103582127121,-114.08472400212707,35.42114979101204,34.84090793596421,-113.73157613200404,-114.43787187225011,1665,0,"(35.13103582127121, -114.08472400212707)",12033.0
NO,35.133093961934556,-114.79102862802313,35.42320783278067,34.842966175169906,-114.4378718719115,-115.14418538413476,1666,0,"(35.133093961934556, -114.79102862802313)",65950.0
NO,35.135152258763796,-115.49735102747452,35.4252660307052,34.845024570551544,-115.14418538379607,-115.85051667115297,1667,0,"(35.135152258763796, -115.49735102747452)",99.0
NO,35.13721071177855,-116.20369120363809,35.427324384805246,34.84708312212876,-115.85051667081422,-116.55686573646196,1668,0,"(35.13721071177855, -116.20369120363809)",634.0
NO,35.13926932099845,-116.91004915967139,35.429382895100446,34.84914182992117,-116.55686573612311,-117.26323258321966,1669,0,"(35.13926932099845, -116.91004915967139)",35097.0
NO,35.141328086443146,-117.61642489873277,35.4314415616104,34.8512006939484,-117.26323258288073,-117.96961721458482,1670,0,"(35.141328086443146, -117.61642489873277)",20227.0
NO,35.143387008132265,-118.32281842398137,35.4335003843548,34.85325971423012,-117.96961721424583,-118.67601963371692,1671,0,"(35.143387008132265, -118.32281842398137)",62123.0
NO,35.14544608608546,-119.02922973857704,35.435559363353256,34.855318890785966,-118.67601963337785,-119.38243984377624,1672,0,"(35.14544608608546, -119.02922973857704)",445762.0
NO,35.14750532032237,-119.73565884568045,35.43761849862543,34.85737822363558,-119.3824398434371,-120.0888778479238,1673,0,"(35.14750532032237, -119.73565884568045)",19747.0
NO,35.149564710862656,-120.44210574845299,35.43967779019098,34.85943771279862,-120.08887784758458,-120.79533364932139,1674,0,"(35.149564710862656, -120.44210574845299)",254379.0
NO,35.15162425772597,-121.14857045005684,35.44173723806954,34.861497358294756,-120.7953336489821,-121.50180725113158,1675,0,"(35.15162425772597, -121.14857045005684)",16198.0
NO,35.59729065413022,-75.62152326627404,35.88738215728114,35.30718515744106,-75.26633908027236,-75.97670745227572,1694,0,"(35.59729065413022, -75.62152326627404)",6935.0
NO,35.59938437348606,-76.33190088824239,35.88947577547057,35.30927897762156,-75.97670745191917,-76.6870943245656,1695,0,"(35.59938437348606, -76.33190088824239)",15523.0
NO,35.60147825352585,-77.04229701252105,35.89156955433374,35.31137295849629,-76.68709432420899,-77.39749970083311,1696,0,"(35.60147825352585, -77.04229701252105)",187722.0
NO,35.603572294270215,-77.75271164244502,35.893663493891246,35.31346710008587,-77.3974997004764,-78.10792358441364,1697,0,"(35.603572294270215, -77.75271164244502)",205573.0
NO,35.60566649573977,-78.46314478135015,35.89575759416372,35.315561402410914,-78.10792358405685,-78.81836597864346,1698,0,"(35.60566649573977, -78.46314478135015)",709297.0
NO,35.60776085795514,-79.17359643257308,35.89785185517179,35.31765586549208,-78.81836597828656,-79.52882688685959,1699,0,"(35.60776085795514, -79.17359643257308)",305176.0
NO,35.60985538093697,-79.88406659945129,35.89994627693606,35.31975048934996,-79.52882688650263,-80.23930631239995,1700,0,"(35.60985538093697, -79.88406659945129)",144935.0
NO,35.61195006470588,-80.59455528532308,35.90204085947719,35.321845274005206,-80.23930631204291,-80.94980425860325,1701,0,"(35.61195006470588, -80.59455528532308)",454339.0
NO,35.61404490928252,-81.30506249352759,35.90413560281582,35.32394021947847,-80.94980425824613,-81.66032072880904,1702,0,"(35.61404490928252, -81.30506249352759)",353470.0
NO,35.616139914687544,-82.01558822740475,35.90623050697259,35.3260353257904,-81.66032072845184,-82.37085572635766,1703,0,"(35.616139914687544, -82.01558822740475)",148767.0
NO,35.61823508094158,-82.72613249029536,35.90832557196815,35.328130592961635,-82.37085572600039,-83.08140925459033,1704,0,"(35.61823508094158, -82.72613249029536)",320837.0
NO,35.62033040806531,-83.436695285541,35.91042079782315,35.33022602101284,-83.08140925423297,-83.79198131684905,1705,0,"(35.62033040806531, -83.436695285541)",108052.0
NO,35.62242589607937,-84.14727661648412,35.91251618455825,35.33232160996467,-83.7919813164916,-84.50257191647664,1706,0,"(35.62242589607937, -84.14727661648412)",282397.0
NO,35.62452154500443,-84.85787648646794,35.914611732194096,35.33441735983778,-84.50257191611911,-85.21318105681678,1707,0,"(35.62452154500443, -84.85787648646794)",108687.0
NO,35.62661735486116,-85.56849489883656,35.916707440751395,35.33651327065286,-85.21318105645916,-85.92380874121396,1708,0,"(35.62661735486116, -85.56849489883656)",81081.0
NO,35.62871332567023,-86.27913185693488,35.918803310250794,35.338609342430566,-85.92380874085626,-86.6344549730135,1709,0,"(35.62871332567023, -86.27913185693488)",271834.0
NO,35.63080945745233,-86.98978736410864,35.92089934071297,35.34070557519159,-86.63445497265572,-87.34511975556156,1710,0,"(35.63080945745233, -86.98978736410864)",236648.0
NO,35.63290575022814,-87.70046142370438,35.9229955321586,35.342801968956614,-87.34511975520368,-88.05580309220508,1711,0,"(35.63290575022814, -87.70046142370438)",27373.0
NO,35.635002204018335,-88.4111540390695,35.925091884608385,35.34489852374632,-88.05580309184712,-88.76650498629188,1712,0,"(35.635002204018335, -88.4111540390695)",46960.0
NO,35.63709881884361,-89.12186521355221,35.927188398083,35.3469952395814,-88.76650498593385,-89.47722544117057,1713,0,"(35.63709881884361, -89.12186521355221)",90947.0
NO,35.63919559472466,-89.83259495050154,35.92928507260316,35.34909211648256,-89.47722544081246,-90.18796446019063,1714,0,"(35.63919559472466, -89.83259495050154)",109849.0
NO,35.64129253168219,-90.54334325326738,35.931381908189536,35.351189154470504,-90.18796445983243,-90.89872204670233,1715,0,"(35.64129253168219, -90.54334325326738)",126249.0
NO,35.6433896297369,-91.25411012520041,35.933478904862845,35.35328635356589,-90.89872204634405,-91.60949820405678,1716,0,"(35.6433896297369, -91.25411012520041)",25669.0
NO,35.64548688890951,-91.96489556965216,35.93557606264381,35.3553837137895,-91.60949820369841,-92.3202929356059,1717,0,"(35.64548688890951, -91.96489556965216)",42551.0
NO,35.647584309220726,-92.67569958997498,35.93767338155312,35.35748123516201,-92.32029293524747,-93.0311062447025,1718,0,"(35.647584309220726, -92.67569958997498)",19004.0
NO,35.64968189069126,-93.38652218952205,35.9397708616115,35.35957891770415,-93.03110624434396,-93.74193813470015,1719,0,"(35.64968189069126, -93.38652218952205)",33590.0
NO,35.65177963334185,-94.0973633716474,35.94186850283969,35.36167676143665,-93.74193813434152,-94.45278860895328,1720,0,"(35.65177963334185, -94.0973633716474)",84456.0
NO,35.65387753719322,-94.80822313970586,35.9439663052584,35.36377476638021,-94.45278860859457,-95.16365767081714,1721,0,"(35.65387753719322, -94.80822313970586)",58603.0
NO,35.6559756022661,-95.5191014970531,35.946064268888364,35.365872932555604,-95.16365767045836,-95.87454532364784,1722,0,"(35.6559756022661, -95.5191014970531)",86777.0
NO,35.658073828581244,-96.22999844704562,35.948162393750344,35.36797125998355,-95.87454532328897,-96.58545157080226,1723,0,"(35.658073828581244, -96.22999844704562)",52837.0
NO,35.660172216159374,-96.94091399304075,35.95026067986505,35.370069748684806,-96.58545157044331,-97.29637641563819,1724,0,"(35.660172216159374, -96.94091399304075)",81438.0
NO,35.66227076502123,-97.65184813839667,35.952359127253224,35.37216839868008,-97.29637641527916,-98.00731986151419,1725,0,"(35.66227076502123, -97.65184813839667)",789033.0
NO,35.6643694751876,-98.36280088647236,35.95445773593565,35.37426720999018,-98.00731986115507,-98.71828191178965,1726,0,"(35.6643694751876, -98.36280088647236)",15802.0
NO,35.666468346679196,-99.07377224062765,35.95655650593305,35.37636618263583,-98.71828191143045,-99.42926256982484,1727,0,"(35.666468346679196, -99.07377224062765)",17759.0
NO,35.668567379516816,-99.7847622042232,35.9586554372662,35.378465316637794,-99.42926256946556,-100.14026183898083,1728,0,"(35.668567379516816, -99.7847622042232)",2718.0
NO,35.67066657372119,-100.49577078062049,35.96075452995585,35.38056461201684,-100.14026183862147,-100.85127972261951,1729,0,"(35.67066657372119, -100.49577078062049)",4880.0
NO,35.6727659293131,-101.20679797318185,35.96285378402278,35.38266406879373,-100.85127972226006,-101.56231622410364,1730,0,"(35.6727659293131, -101.20679797318185)",40958.0
NO,35.67486544631335,-101.91784378527042,35.96495319948777,35.38476368698925,-101.56231622374409,-102.27337134679675,1731,0,"(35.67486544631335, -101.91784378527042)",16182.0
NO,35.67696512474268,-102.6289082202502,35.9670527763716,35.3868634666242,-102.27337134643712,-102.98444509406328,1732,0,"(35.67696512474268, -102.6289082202502)",1024.0
NO,35.679064964621894,-103.33999128148601,35.969152514695026,35.388963407719324,-102.98444509370357,-103.69553746926844,1733,0,"(35.679064964621894, -103.33999128148601)",1306.0
NO,35.681164965971774,-104.05109297234348,35.97125241447886,35.39106351029544,-103.69553746890865,-104.40664847577831,1734,0,"(35.681164965971774, -104.05109297234348)",524.0
NO,35.68326512881312,-104.76221329618913,35.97335247574389,35.393163774373335,-104.40664847541845,-105.11777811695981,1735,0,"(35.68326512881312, -104.76221329618913)",18980.0
NO,35.68536545316672,-105.47335225639026,35.9754526985109,35.395264199973816,-105.11777811659985,-105.82892639618066,1736,0,"(35.68536545316672, -105.47335225639026)",7947.0
NO,35.687465939053375,-106.18450985631502,35.9775530828007,35.39736478711766,-105.82892639582062,-106.54009331680942,1737,0,"(35.687465939053375, -106.18450985631502)",153807.0
NO,35.6895665864939,-106.8956860993324,35.97965362863411,35.3994655358257,-106.54009331644929,-107.2512788822155,1738,0,"(35.6895665864939, -106.8956860993324)",5221.0
NO,35.691667395509114,-107.60688098881222,35.98175433603192,35.40156644611875,-107.25127888185528,-107.96248309576916,1739,0,"(35.691667395509114, -107.60688098881222)",0.0
NO,35.693768366119805,-108.31809452812516,35.98385520501495,35.403667518017606,-107.96248309540887,-108.67370596084145,1740,0,"(35.693768366119805, -108.31809452812516)",17117.0
NO,35.69586949834682,-109.02932672064269,35.98595623560401,35.40576875154309,-108.67370596048107,-109.3849474808043,1741,0,"(35.69586949834682, -109.02932672064269)",47590.0
NO,35.69797079221098,-109.74057756973714,35.98805742781996,35.40787014671606,-109.38494748044384,-110.09620765903044,1742,0,"(35.69797079221098, -109.74057756973714)",7920.0
NO,35.70007224773312,-110.45184707878168,35.99015878168359,35.409971703557325,-110.0962076586699,-110.80748649889347,1743,0,"(35.70007224773312, -110.45184707878168)",7297.0
NO,35.704275643834634,-111.87444209021785,35.99436197443729,35.4141753023281,-111.51878400340706,-112.23010017702865,1745,0,"(35.704275643834634, -111.87444209021785)",33.0
NO,35.7084796868181,-113.29711178195325,35.99856581403182,35.41837954802212,-112.94143502169126,-113.65278854221523,1747,0,"(35.7084796868181, -113.29711178195325)",1764.0
NO,35.7105819509427,-114.00847464137496,36.00066797644651,35.42048191351749,-113.65278854185426,-114.36416074089566,1748,0,"(35.7105819509427, -114.00847464137496)",32631.0
NO,35.71268437685033,-114.71985618100331,36.002770300633976,35.42258444080624,-114.3641607405346,-115.07555162147202,1749,0,"(35.71268437685033, -114.71985618100331)",589.0
NO,35.714786964561895,-115.43125640421731,36.004872786615074,35.42468712990923,-115.07555162111088,-115.78696118732374,1750,0,"(35.714786964561895, -115.43125640421731)",9927.0
NO,35.71688971409823,-116.14267531439683,36.00697543441067,35.42678998084736,-115.78696118696251,-116.49838944183114,1751,0,"(35.71688971409823, -116.14267531439683)",230.0
NO,35.72109569872871,-117.56556920917606,36.011181215528815,35.430996168312404,-117.20983638801393,-117.9213020303382,1753,0,"(35.72109569872871, -117.56556920917606)",35682.0
NO,35.72319893386463,-118.27704420053968,36.01328434889313,35.4330995048811,-117.92130202997673,-118.63278637110263,1754,0,"(35.72319893386463, -118.27704420053968)",15839.0
NO,35.72530233090884,-118.98853789239664,36.01538764415545,35.43520300336844,-118.63278637074107,-119.3442894140522,1755,0,"(35.72530233090884, -118.98853789239664)",220974.0
NO,35.72740588988224,-119.700050288131,36.017491101336674,35.437306663795304,-119.34428941369057,-120.05581116257142,1756,0,"(35.72740588988224, -119.700050288131)",31604.0
NO,35.72950961080572,-120.41158139112764,36.019594720457675,35.43941048618258,-120.0558111622097,-120.76735162004559,1757,0,"(35.72950961080572, -120.41158139112764)",51742.0
NO,35.73161349370018,-121.1231312047723,36.02169850153937,35.44151447055119,-120.76735161968377,-121.47891078986085,1758,0,"(35.73161349370018, -121.1231312047723)",11208.0
NO,36.17435420876907,-75.26238656389239,36.46441773742981,35.88427659523533,-74.90461626067412,-75.62015686711067,1776,0,"(36.17435420876907, -75.26238656389239)",0.0
NO,36.176492532601884,-75.9779368907314,36.46655595726844,35.88641502273456,-75.62015686673054,-76.33571691473226,1777,0,"(36.176492532601884, -75.9779368907314)",78255.0
NO,36.17863102291662,-76.6935066609203,36.46869434357848,35.88855361672628,-76.33571691435205,-77.05129640748856,1778,0,"(36.17863102291662, -76.6935066609203)",61466.0
NO,36.18076967973521,-77.40909587802923,36.47083289638185,35.890692377232405,-77.05129640710827,-77.7668953489502,1779,0,"(36.18076967973521, -77.40909587802923)",40890.0
NO,36.18290850307957,-78.12470454562919,36.47297161570049,35.892831304274885,-77.76689534856979,-78.48251374268858,1780,0,"(36.18290850307957, -78.12470454562919)",131540.0
NO,36.18504749297164,-78.8403326672921,36.47511050155632,35.89497039787563,-78.48251374230809,-79.19815159227612,1781,0,"(36.18504749297164, -78.8403326672921)",467081.0
NO,36.187186649433364,-79.5559802465908,36.47724955397129,35.8971096580566,-79.19815159189554,-79.91380890128607,1782,0,"(36.187186649433364, -79.5559802465908)",540266.0
NO,36.189325972486685,-80.27164728709903,36.47938877296734,35.89924908483973,-79.91380890090541,-80.62948567329265,1783,0,"(36.189325972486685, -80.27164728709903)",563142.0
NO,36.19146546215355,-80.98733379239141,36.48152815856642,35.901388678246995,-80.6294856729119,-81.34518191187092,1784,0,"(36.19146546215355, -80.98733379239141)",108907.0
NO,36.193605118455906,-81.70303976604349,36.48366771079047,35.9035284383003,-81.34518191149009,-82.06089762059689,1785,0,"(36.193605118455906, -81.70303976604349)",153401.0
NO,36.19574494141571,-82.4187652116317,36.48580742966146,35.90566836502164,-82.06089762021595,-82.77663280304743,1786,0,"(36.19574494141571, -82.4187652116317)",246209.0
NO,36.19788493105492,-83.1345101327334,36.487947315201325,35.90780845843295,-82.77663280266641,-83.49238746280038,1787,0,"(36.19788493105492, -83.1345101327334)",207332.0
NO,36.20002508739551,-83.85027453292683,36.490087367432054,35.90994871855623,-83.49238746241926,-84.2081616034344,1788,0,"(36.20002508739551, -83.85027453292683)",424915.0
NO,36.20216541045945,-84.56605841579118,36.49222758637562,35.912089145413425,-84.2081616030532,-84.92395522852915,1789,0,"(36.20216541045945, -84.56605841579118)",58284.0
NO,36.20430590026873,-85.28186178490648,36.49436797205397,35.91422973902653,-84.92395522814785,-85.63976834166512,1790,0,"(36.20430590026873, -85.28186178490648)",136840.0
NO,36.20644655684533,-85.99768464385373,36.496508524489144,35.91637049941754,-85.63976834128373,-86.35560094642373,1791,0,"(36.20644655684533, -85.99768464385373)",119204.0
NO,36.20858738021123,-86.71352699621478,36.498649243703085,35.918511426608426,-86.35560094604224,-87.07145304638732,1792,0,"(36.20858738021123, -86.71352699621478)",1113841.0
NO,36.21072837038841,-87.42938884557243,36.50079012971779,35.92065252062118,-87.07145304600574,-87.78732464513912,1793,0,"(36.21072837038841, -87.42938884557243)",84337.0
NO,36.2128695273989,-88.14527019551038,36.502931182555265,35.92279378147782,-87.78732464475746,-88.5032157462633,1794,0,"(36.2128695273989, -88.14527019551038)",61659.0
NO,36.21501085126469,-88.8611710496132,36.50507240223751,35.92493520920034,-88.50321574588153,-89.21912635334488,1795,0,"(36.21501085126469, -88.8611710496132)",70311.0
NO,36.21715234200777,-89.57709141146643,36.50721378878653,35.92707680381074,-89.21912635296303,-89.93505646996982,1796,0,"(36.21715234200777, -89.57709141146643)",59312.0
NO,36.21929399965017,-90.29303128465646,36.509355342224325,35.929218565331034,-89.9350564695879,-90.65100609972502,1797,0,"(36.21929399965017, -90.29303128465646)",78697.0
NO,36.221435824213906,-91.00899067277062,36.51149706257293,35.93136049378327,-90.65100609934301,-91.36697524619824,1798,0,"(36.221435824213906, -91.00899067277062)",32719.0
NO,36.223577815721,-91.72496957939714,36.51363894985436,35.93350258918942,-91.36697524581612,-92.08296391297816,1799,0,"(36.223577815721, -91.72496957939714)",32243.0
NO,36.22571997419349,-92.44096800812517,36.51578100409066,35.935644851571574,-92.08296391259596,-92.79897210365438,1800,0,"(36.22571997419349, -92.44096800812517)",61284.0
NO,36.227862299653395,-93.15698596254474,36.517923225303825,35.937787280951724,-92.79897210327208,-93.5149998218174,1801,0,"(36.227862299653395, -93.15698596254474)",52057.0
NO,36.23000479212276,-93.87302344624682,36.520065613515925,35.93992987735193,-93.51499982143501,-94.23104707105863,1802,0,"(36.23000479212276, -93.87302344624682)",230849.0
NO,36.232147451623625,-94.58908046282328,36.52220816874899,35.942072640794215,-94.23104707067615,-94.9471138549704,1803,0,"(36.232147451623625, -94.58908046282328)",111012.0
NO,36.234290278178044,-95.30515701586688,36.524350891025065,35.94421557130066,-94.94711385458783,-95.66320017714594,1804,0,"(36.234290278178044, -95.30515701586688)",109177.0
NO,36.23643327180807,-96.02125310897132,36.52649378036621,35.94635866889329,-95.66320017676327,-96.37930604117938,1805,0,"(36.23643327180807, -96.02125310897132)",668218.0
NO,36.23857643253576,-96.7373687457312,36.52863683679447,35.948501933594194,-96.37930604079662,-97.09543145066579,1806,0,"(36.23857643253576, -96.7373687457312)",66441.0
NO,36.240719760383165,-97.45350392974204,36.530780060331914,35.950645365425395,-97.09543145028294,-97.81157640920114,1807,0,"(36.240719760383165, -97.45350392974204)",11692.0
NO,36.24286325537237,-98.16965866460025,36.53292345100062,35.952788964408995,-97.8115764088182,-98.5277409203823,1808,0,"(36.24286325537237, -98.16965866460025)",42948.0
NO,36.24500691752545,-98.88583295390316,36.535067008822644,35.954932730567066,-98.52774091999926,-99.24392498780706,1809,0,"(36.24500691752545, -98.88583295390316)",8262.0
NO,36.24715074686446,-99.60202680124902,36.537210733820075,35.95707666392168,-99.24392498742394,-99.96012861507411,1810,0,"(36.24715074686446, -99.60202680124902)",21556.0
NO,36.24929474341152,-100.318240210237,36.53935462601499,35.95922076449492,-99.9601286146909,-100.67635180578309,1811,0,"(36.24929474341152, -100.318240210237)",3321.0
NO,36.25143890718869,-101.03447318446715,36.54149868542948,35.96136503230888,-100.67635180539979,-101.3925945635345,1812,0,"(36.25143890718869, -101.03447318446715)",13348.0
NO,36.25358323821807,-101.75072572754046,36.54364291208564,35.96350946738566,-101.3925945631511,-102.1088568919298,1813,0,"(36.25358323821807, -101.75072572754046)",10029.0
NO,36.25572773652177,-102.46699784305882,36.54578730600556,35.96565406974735,-102.10885689154631,-102.82513879457133,1814,0,"(36.25572773652177, -102.46699784305882)",11210.0
NO,36.25787240212188,-103.18328953462506,36.54793186721133,35.96779883941606,-102.82513879418775,-103.54144027506237,1815,0,"(36.25787240212188, -103.18328953462506)",4030.0
NO,36.26001723504052,-103.8996008058429,36.550076595725095,35.9699437764139,-103.5414402746787,-104.25776133700708,1816,0,"(36.26001723504052, -103.8996008058429)",134.0
NO,36.26216223529979,-104.61593166031695,36.55222149156894,35.97208888076299,-104.25776133662332,-104.97410198401057,1817,0,"(36.26216223529979, -104.61593166031695)",2193.0
NO,36.26430740292182,-105.33228210165278,36.554366554765,35.97423415248544,-104.97410198362671,-105.69046221967885,1818,0,"(36.26430740292182, -105.33228210165278)",21384.0
NO,36.26645273792874,-106.04865213345687,36.556511785335374,35.97637959160337,-105.6904622192949,-106.40684204761884,1819,0,"(36.26645273792874, -106.04865213345687)",14862.0
NO,36.26859824034266,-106.76504175933658,36.55865718330221,35.978525198138925,-106.4068420472348,-107.12324147143836,1820,0,"(36.26859824034266, -106.76504175933658)",2688.0
NO,36.270743910185736,-107.48145098290023,36.56080274868762,35.98067097211423,-107.12324147105424,-107.83966049474621,1821,0,"(36.270743910185736, -107.48145098290023)",1307.0
NO,36.27288974748009,-108.197879807757,36.56294848151379,35.98281691355145,-107.839660494362,-108.55609912115202,1822,0,"(36.27288974748009, -108.197879807757)",16834.0
NO,36.27503575224788,-108.91432823751705,36.56509438180281,35.984963022472705,-108.55609912076771,-109.2725573542664,1823,0,"(36.27503575224788, -108.91432823751705)",9190.0
NO,36.27718192451124,-109.63079627579143,36.56724044957686,35.98710929890015,-109.27255735388201,-109.98903519770084,1824,0,"(36.27718192451124, -109.63079627579143)",13469.0
NO,36.27932826429234,-110.34728392619206,36.569386684858074,35.98925574285593,-109.98903519731635,-110.70553265506777,1825,0,"(36.27932826429234, -110.34728392619206)",4126.0
NO,36.28147477161334,-111.06379119233186,36.57153308766863,35.99140235436224,-110.7055326546832,-111.42204972998053,1826,0,"(36.28147477161334, -111.06379119233186)",12149.0
NO,36.28362144649639,-111.78031807782462,36.57367965803068,35.99354913344122,-111.42204972959586,-112.13858642605338,1827,0,"(36.28362144649639, -111.78031807782462)",316.0
NO,36.28576828896369,-112.49686458628504,36.575826395966395,35.99569608011504,-112.1385864256686,-112.85514274690148,1828,0,"(36.28576828896369, -112.49686458628504)",2316.0
NO,36.29220982209271,-114.64662188563321,36.58226761543734,36.002137925927414,-114.28831427700365,-115.00492949426277,1831,0,"(36.29220982209271, -114.64662188563321)",3868.0
NO,36.294357335118704,-115.3632469221298,36.58441502388951,36.004285543202435,-115.00492949387764,-115.72156435038197,1832,0,"(36.294357335118704, -115.3632469221298)",1518649.0
NO,36.296505015839855,-116.0798915996814,36.58656260002626,36.00643332818321,-115.72156434999674,-116.43821884936607,1833,0,"(36.296505015839855, -116.0798915996814)",38471.0
NO,36.29865286427837,-116.79655592190825,36.588710343869806,36.00858128089202,-116.43821884898075,-117.15489299483575,1834,0,"(36.29865286427837, -116.79655592190825)",578.0
NO,36.300800880456435,-117.51323989243149,36.59085825544234,36.01072940135097,-117.15489299445035,-117.87158679041262,1835,0,"(36.300800880456435, -117.51323989243149)",90.0
NO,36.30294906439628,-118.22994351487317,36.593006334766066,36.012877689582325,-117.87158679002712,-118.58830023971922,1836,0,"(36.30294906439628, -118.22994351487317)",273.0
NO,36.30509741612011,-118.94666679285629,36.59515458186321,36.01502614560831,-118.58830023933362,-119.30503334637896,1837,0,"(36.30509741612011, -118.94666679285629)",113289.0
NO,36.307245935650144,-119.66340973000476,36.59730299675601,36.017174769451124,-119.30503334599328,-120.02178611401624,1838,0,"(36.307245935650144, -119.66340973000476)",360976.0
NO,36.30939462300862,-120.3801723299434,36.599451579466646,36.01932356113299,-120.02178611363047,-120.73855854625634,1839,0,"(36.30939462300862, -120.3801723299434)",27589.0
NO,36.31154347821777,-121.09695459629798,36.601600330017384,36.02147252067617,-120.73855854587048,-121.45535064672548,1840,0,"(36.31154347821777, -121.09695459629798)",64117.0
NO,36.31369250129981,-121.81375653269515,36.603749248430454,36.02362164810288,-121.45535064633953,-122.17216241905078,1841,0,"(36.31369250129981, -121.81375653269515)",54993.0
NO,36.75568361581771,-76.33464001805488,37.045718785448045,36.46563427511799,-75.9741887829031,-76.69509125320667,1860,0,"(36.75568361581771, -76.33464001805488)",1188748.0
NO,36.75786753371451,-77.05555270567315,37.04790259648493,36.46781829956193,-76.69509125280115,-77.41601415854515,1861,0,"(36.75786753371451, -77.05555270567315)",50379.0
NO,36.76005162417682,-77.77648583064376,37.05008658007653,36.47000249658223,-77.41601415813953,-78.136957503148,1862,0,"(36.76005162417682, -77.77648583064376)",45434.0
NO,36.76223588722797,-78.49743939679125,37.052270736246165,36.472186866202236,-78.13695750274228,-78.85792129084022,1863,0,"(36.76223588722797, -78.49743939679125)",42338.0
NO,36.76442032289131,-79.21841340794113,37.05445506501719,36.47437140844528,-78.8579212904344,-79.57890552544785,1864,0,"(36.76442032289131, -79.21841340794113)",94632.0
NO,36.766604931190166,-79.93940786791991,37.056639566412926,36.4765561233347,-79.57890552504193,-80.29991021079789,1865,0,"(36.766604931190166, -79.93940786791991)",113495.0
NO,36.768789712147885,-80.6604227805551,37.05882424045676,36.47874101089386,-80.29991021039187,-81.02093535071832,1866,0,"(36.768789712147885, -80.6604227805551)",99713.0
NO,36.77097466578783,-81.38145814967517,37.061009087171975,36.48092607114609,-81.0209353503122,-81.74198094903814,1867,0,"(36.77097466578783, -81.38145814967517)",68785.0
NO,36.77315979213335,-82.10251397910962,37.06319410658198,36.483111304114765,-81.74198094863192,-82.46304700958731,1868,0,"(36.77315979213335, -82.10251397910962)",135009.0
NO,36.775345091207804,-82.82359027268892,37.06537929871012,36.48529670982322,-82.463047009181,-83.18413353619684,1869,0,"(36.775345091207804, -82.82359027268892)",98029.0
NO,36.77753056303458,-83.54468703424455,37.06756466357976,36.48748228829486,-83.18413353579042,-83.90524053269867,1870,0,"(36.77753056303458, -83.54468703424455)",75922.0
NO,36.77971620763704,-84.26580426760896,37.0697502012143,36.489668039553074,-83.90524053229215,-84.62636800292576,1871,0,"(36.77971620763704, -84.26580426760896)",79250.0
NO,36.78190202503856,-84.98694197661561,37.071935911637084,36.491853963621196,-84.62636800251914,-85.34751595071208,1872,0,"(36.78190202503856, -84.98694197661561)",58685.0
NO,36.78408801526254,-85.70810016509895,37.07412179487151,36.49404006052264,-85.34751595030535,-86.06868437989256,1873,0,"(36.78408801526254, -85.70810016509895)",71234.0
NO,36.78627417833236,-86.42927883689444,37.07630785094098,36.496226330280805,-86.06868437948573,-86.78987329430315,1874,0,"(36.78627417833236, -86.42927883689444)",210867.0
NO,36.78846051427143,-87.1504779958385,37.078494079868875,36.498412772919075,-86.78987329389622,-87.51108269778078,1875,0,"(36.78846051427143, -87.1504779958385)",95850.0
NO,36.79064702310314,-87.87169764576858,37.0806804816786,36.50059938846086,-87.51108269737377,-88.23231259416339,1876,0,"(36.79064702310314, -87.87169764576858)",23650.0
NO,36.792833704850906,-88.5929377905231,37.08286705639358,36.50278617692959,-88.23231259375628,-88.95356298728991,1877,0,"(36.792833704850906, -88.5929377905231)",129248.0
