Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop,market_id,Market_Dealers_Total,Market_Units_Total,Dealers_to_CenterPop_Ratio,Units_to_CenterPop_Ratio,Units_per_Dealer_Avg
NO,47.49513752694788,-107.25581178171409,48.07411045800257,46.916105852577424,-106.40152219905544,-108.11010136437274,854,0,"(47.49513752694788, -107.25581178171409)",935.0,854_0_no,0,0.0,0.0,0.0,0.0
NO,47.50787059508208,-108.9645974581728,48.08684223558891,46.9288402137198,-108.11010131837554,-109.81909359797008,855,0,"(47.507870595082075, -108.9645974581728)",11539.0,855_0_no,1,1.0,8.666262241095416e-05,8.666262241095416e-05,1.0
NO,47.5206093090322,-110.67379648296686,48.09957965847615,46.94158022120584,-109.8190935518985,-111.52849941403522,856,0,"(47.520609309032196, -110.67379648296686)",81896.0,856_0_no,5,5.0,6.105304288365732e-05,6.105304288365732e-05,1.0
NO,47.53335367403127,-112.38340932476017,48.11232273189708,46.95432588026876,-111.52849936788914,-113.23831928163116,857,0,"(47.53335367403127, -112.38340932476015)",12661.0,857_0_no,2,2.0,0.00015796540557617883,0.00015796540557617883,1.0
NO,47.54610369532081,-114.0934364530156,48.12507146109304,46.96707719615033,-113.2383192354104,-114.94855367062084,858,0,"(47.54610369532081, -114.09343645301561)",72427.0,858_0_no,4,4.0,5.522802269871733e-05,5.522802269871733e-05,1.0
NO,47.5588593781509,-115.80387833799716,48.13782585131391,46.979834174100816,-114.9485536243252,-116.65920305166912,859,0,"(47.5588593781509, -115.80387833799716)",21580.0,859_0_no,2,2.0,9.267840593141798e-05,9.267840593141798e-05,1.0
NO,47.57162072778016,-117.51473545077158,48.1505859078181,46.99259681937906,-116.65920300529844,-118.37026789624473,860,0,"(47.57162072778016, -117.51473545077158)",670127.0,860_0_no,24,24.0,3.581410687824845e-05,3.581410687824845e-05,1.0
NO,47.5843877494758,-119.2260082632104,48.16335163587262,47.00536513725249,-118.37026784979882,-120.08174867662198,861,0,"(47.584387749475795, -119.2260082632104)",78438.0,861_0_no,4,4.0,5.099569086412198e-05,5.099569086412198e-05,1.0
NO,47.59716044851362,-120.9376972479918,48.17612304075309,47.01813913299711,-120.08174863010072,-121.7936458658829,862,0,"(47.59716044851362, -120.9376972479918)",143626.0,862_0_no,5,5.0,3.481263838023756e-05,3.481263838023756e-05,1.0
NO,47.60993883017804,-122.64980287860251,48.18890012774372,47.03091881189757,-121.79364581928608,-123.50595993791896,863,0,"(47.60993883017804, -122.64980287860251)",4081115.0,863_0_no,94,94.0,2.3032921150224876e-05,2.3032921150224876e-05,1.0
NO,47.62272289976212,-124.36232562933976,48.20168290213736,47.04370417924715,-123.50595989124642,-125.21869136743308,864,0,"(47.62272289976212, -124.36232562933975)",36107.0,864_0_no,2,2.0,5.5390921427977955e-05,5.5390921427977955e-05,1.0
NO,48.515533677206776,-89.41894972276441,49.09440338920609,47.93660545573603,-88.54764496145111,-90.2902544840777,878,0,"(48.515533677206776, -89.41894972276441)",0.0,878_0_no,0,0.0,0.0,0.0,0.0
NO,48.52872805303138,-91.16178548703256,49.10759643330999,47.94980116679081,-90.29025443166285,-92.03331654240225,879,0,"(48.52872805303138, -91.16178548703255)",0.0,879_0_no,0,0.0,0.0,0.0,0.0
NO,48.54192851446904,-92.90507410799869,49.12079556249601,47.96300296400357,-92.03331648989796,-93.7768317260994,880,0,"(48.541928514469035, -92.90507410799867)",12409.0,880_0_no,1,1.0,8.058667096462245e-05,8.058667096462245e-05,1.0
NO,48.555135067488905,-94.64881612349446,49.13400078273313,47.97621085334371,-93.77683167350544,-95.52080057348348,881,0,"(48.555135067488905, -94.64881612349446)",13076.0,881_0_no,3,3.0,0.0002294279596206791,0.0002294279596206791,1.0
NO,48.56834771807048,-96.39301207231811,49.147212100000615,47.9894248407909,-95.52080052079968,-97.26522362383656,882,0,"(48.56834771807048, -96.39301207231811)",35552.0,882_0_no,4,4.0,0.0001125112511251125,0.0001125112511251125,1.0
NO,48.5815664722035,-98.1376624942368,49.16042952028802,48.00264493233516,-97.26522357106268,-99.01010141741094,883,0,"(48.5815664722035, -98.1376624942368)",20289.0,883_0_no,5,5.0,0.00024643895707033366,0.00024643895707033366,1.0
NO,48.59479133588804,-99.88276792998909,49.17365304959518,48.01587113397676,-99.01010136454674,-100.7554344954314,884,0,"(48.59479133588804, -99.88276792998907)",26891.0,884_0_no,3,3.0,0.00011156148897400617,0.00011156148897400617,1.0
NO,48.60802231513453,-101.62832892128723,49.18688269393237,48.02910345172634,-100.7554344424767,-102.50122340009776,885,0,"(48.60802231513453, -101.62832892128723)",72732.0,885_0_no,5,5.0,6.874553154044987e-05,6.874553154044987e-05,1.0
NO,48.62125941596378,-103.3743460108198,49.200118459320144,48.04234189160496,-102.50122334705232,-104.2474686745873,886,0,"(48.62125941596378, -103.3743460108198)",40380.0,886_0_no,1,1.0,2.4764735017335315e-05,2.4764735017335315e-05,1.0
NO,48.63450264440698,-105.12081974225396,49.21336035178953,48.05558645964402,-104.24746862145088,-105.99417086305706,887,0,"(48.63450264440698, -105.12081974225397)",9118.0,887_0_no,1,1.0,0.00010967317394165388,0.00010967317394165388,1.0
NO,48.64775200650576,-106.867750660238,49.226608377381936,48.06883716188536,-105.99417080982948,-107.7413305106465,888,0,"(48.64775200650576, -106.86775066023799)",7025.0,888_0_no,1,1.0,0.00014234875444839857,0.00014234875444839857,1.0
NO,48.66100750831221,-108.61513931040363,49.23986254214924,48.0820940043813,-107.7413304573275,-109.4889481634798,889,0,"(48.66100750831221, -108.61513931040365)",6020.0,889_0_no,1,1.0,0.00016611295681063124,0.00016611295681063124,1.0
NO,48.67426915588887,-110.36298623936874,49.25312285215379,48.09535699319462,-109.48894811006916,-111.2370243686683,890,0,"(48.67426915588887, -110.36298623936874)",19674.0,890_0_no,1,1.0,5.082850462539392e-05,5.082850462539392e-05,1.0
NO,48.68753695530881,-112.1112919947395,49.266389313468416,48.10862613439859,-111.23702431516584,-112.98555967431317,891,0,"(48.68753695530881, -112.1112919947395)",14116.0,891_0_no,2,2.0,0.00014168319637291018,0.00014168319637291018,1.0
NO,48.700810912655584,-113.8600571251131,49.27966193217652,48.12190143407701,-112.98555962071865,-114.73455462950756,892,0,"(48.700810912655584, -113.8600571251131)",33099.0,892_0_no,3,3.0,9.063717937097797e-05,9.063717937097797e-05,1.0
NO,48.71409103402336,-115.60928218008011,49.29294071437204,48.135182898324246,-114.73455457582077,-116.48400978433948,893,0,"(48.714091034023355, -115.60928218008011)",23145.0,893_0_no,2,2.0,8.641175199827177e-05,8.641175199827177e-05,1.0
NO,48.72737732551683,-117.35896771022702,49.30622566615945,48.14847053324524,-116.48400973056012,-118.23392568989392,894,0,"(48.72737732551683, -117.35896771022702)",47025.0,894_0_no,4,4.0,8.506113769271664e-05,8.506113769271664e-05,1.0
NO,48.74066979325133,-119.10911426713872,49.31951679365392,48.161764344955536,-118.23392563602184,-119.98430289825558,895,0,"(48.74066979325133, -119.10911426713871)",32196.0,895_0_no,2,2.0,6.211951795254069e-05,6.211951795254069e-05,1.0
NO,48.75396844335282,-120.85972240340094,49.33281410298115,48.17506433958131,-119.98430284429054,-121.73514196251134,896,0,"(48.75396844335282, -120.85972240340094)",5986.0,896_0_no,0,0.0,0.0,0.0,0.0
NO,48.76727328195791,-122.61079267260293,49.34611760027758,48.1883705232594,-121.7351419084531,-123.48644343675272,897,0,"(48.767273281957905, -122.61079267260291)",411893.0,897_0_no,13,13.0,3.156159488022375e-05,3.156159488022375e-05,1.0
NO,48.780584315213886,-124.36232562933976,49.359427291690295,48.20168290213735,-123.48644338260104,-125.23820787607843,898,0,"(48.780584315213886, -124.36232562933975)",1904.0,898_0_no,0,0.0,0.0,0.0,0.0
YES,24.809476660951603,-80.3971400163817,25.39060162562285,24.22830655612916,-79.76044387170023,-81.03383616106316,11,0,"(24.809476660951603, -80.3971400163817)",15679.0,11_0_yes,0,0.0,0.0,0.0,0.0
YES,25.9615222114338,-79.96813115083417,26.542555442933608,25.380442342553128,-79.32536485212027,-80.61089744954806,57,0,"(25.9615222114338, -79.96813115083417)",4874222.0,57_0_yes,104,104.0,2.133673845795288e-05,2.133673845795288e-05,1.0
YES,25.96723055711,-81.25369475787461,26.548263326805536,25.386151142803023,-80.61089744562733,-81.8964920701219,58,0,"(25.967230557109996, -81.25369475787461)",353694.0,58_0_yes,16,16.0,4.5236843146900996e-05,4.5236843146900996e-05,1.0
YES,25.972940341868032,-82.53932040916457,26.553972649572408,25.391861382321697,-81.8964920661986,-83.18214875213054,59,0,"(25.972940341868032, -82.53932040916457)",0.0,59_0_yes,2,2.0,0.0,0.0,1.0
YES,26.03584309656869,-96.68530734408178,26.61687031001367,25.454769151749776,-96.0421365256013,-97.32847816256226,70,0,"(26.03584309656869, -96.68530734408178)",103936.0,70_0_yes,1,1.0,9.621305418719212e-06,9.621305418719212e-06,1.0
YES,26.041570189323423,-97.9716802149534,26.622596938528627,25.46049670151448,-97.32847815860823,-98.61488227129855,71,0,"(26.041570189323426, -97.9716802149534)",1200327.0,71_0_yes,20,20.0,1.6662126237267012e-05,1.6662126237267012e-05,1.0
YES,26.04729872767088,-99.2581155788911,26.628325012448432,25.466225697059848,-98.61488226734195,-99.90134889044025,72,0,"(26.04729872767088, -99.2581155788911)",18488.0,72_0_yes,1,1.0,5.4089138900908696e-05,5.4089138900908696e-05,1.0
YES,27.113185625722732,-79.51220418494322,27.69412428622673,26.532198907410216,-78.86298853655087,-80.16141983333556,103,0,"(27.113185625722735, -79.51220418494322)",140482.0,103_0_yes,17,17.0,0.00012101194459076608,0.00012101194459076608,1.0
YES,27.119187134034146,-80.81067011329615,27.7001252944683,26.538200908593254,-80.16141982886931,-81.459920397723,104,0,"(27.119187134034146, -80.81067011329615)",665561.0,104_0_yes,27,27.0,4.056728083526529e-05,4.056728083526529e-05,1.0
YES,27.125190185302337,-82.10920533343506,27.706127845464348,26.54420445293565,-81.45992039325373,-82.75849027361639,105,0,"(27.125190185302337, -82.10920533343506)",1324793.0,105_0_yes,51,51.0,3.849658022045708e-05,3.849658022045708e-05,1.0
YES,27.19734735478705,-97.69704712393148,27.77827899587449,26.61636755514233,-97.0473447714,-98.34674947646292,117,0,"(27.197347354787052, -97.69704712393147)",207819.0,117_0_yes,11,11.0,5.2930675251059816e-05,5.2930675251059816e-05,1.0
YES,27.20337051544024,-98.99648673788576,27.784301653618257,26.62239121151083,-98.3467494719542,-99.64622400381732,118,0,"(27.20337051544024, -98.99648673788576)",225857.0,118_0_yes,4,4.0,1.7710321132397934e-05,1.7710321132397934e-05,1.0
YES,28.27074744193653,-80.34033062621103,28.851588311967344,27.689857165569496,-79.68423136430835,-80.99642988811371,149,0,"(28.270747441936532, -80.34033062621103)",623343.0,149_0_yes,17,17.0,2.727230433324831e-05,2.727230433324831e-05,1.0
YES,28.277049618786297,-81.65256775626051,28.857889949196167,27.696159874919623,-80.99642988302956,-82.30870562949146,150,0,"(28.277049618786297, -81.65256775626051)",3265201.0,150_0_yes,92,92.0,2.817590708810882e-05,2.817590708810882e-05,1.0
YES,28.2833534498538,-82.96488213158028,28.86419324042453,27.702464238706234,-82.30870562440374,-83.62105863875682,151,0,"(28.283353449853802, -82.96488213158028)",2226443.0,151_0_yes,79,79.0,3.548260611208102e-05,3.548260611208102e-05,1.0
YES,28.346482880379693,-96.0922843466632,28.92731726053887,27.765599008473945,-95.43572025236752,-96.74884844095884,161,0,"(28.346482880379693, -96.09228434666319)",30989.0,161_0_yes,2,2.0,6.453902997837943e-05,6.453902997837943e-05,1.0
YES,28.35280494923279,-97.40545141397769,28.933638787146872,27.77192161245828,-96.74884843583165,-98.06205439212373,162,0,"(28.35280494923279, -97.40545141397769)",217688.0,162_0_yes,15,15.0,6.890595714968211e-05,6.890595714968211e-05,1.0
YES,28.35912867983934,-98.71869627180966,28.939961975289062,27.778245878415863,-98.0620543869929,-99.37533815662644,163,0,"(28.35912867983934, -98.71869627180966)",33224.0,163_0_yes,5,5.0,0.0001504936190705514,0.0001504936190705514,1.0
YES,28.36545407282986,-100.0320189658168,28.946286825595887,27.78457180697734,-99.37533815149196,-100.68869978014165,164,0,"(28.36545407282986, -100.0320189658168)",77558.0,164_0_yes,1,1.0,1.2893576420227442e-05,1.2893576420227442e-05,1.0
YES,29.4284988748405,-81.1681879201836,30.00923935545984,28.84770772070309,-80.50478282494613,-81.83159301542106,195,0,"(29.4284988748405, -81.1681879201836)",822842.0,195_0_yes,25,25.0,3.038250356690592e-05,3.038250356690592e-05,1.0
YES,29.435108233433542,-82.49504105961898,30.01584813384904,28.85431765250405,-81.83159300963933,-83.15848910959863,196,0,"(29.435108233433542, -82.49504105961898)",742167.0,196_0_yes,34,34.0,4.5811791685698774e-05,4.5811791685698774e-05,1.0
YES,29.441719365114817,-83.82198013445289,30.022458685091983,28.860929357628592,-83.15848910381267,-84.4854711650931,197,0,"(29.441719365114817, -83.82198013445289)",14365.0,197_0_yes,1,1.0,6.961364427427775e-05,6.961364427427775e-05,1.0
YES,29.448332270586224,-85.14900519654218,30.029071009890476,28.86754283677868,-84.4854711593029,-85.81253923378145,198,0,"(29.448332270586224, -85.14900519654218)",24160.0,198_0_yes,0,0.0,0.0,0.0,0.0
YES,29.468181636767167,-89.13059682551511,30.04891863264421,28.887393925409278,-88.46693361264623,-89.794260038384,201,0,"(29.468181636767167, -89.13059682551511)",3622.0,201_0_yes,0,0.0,0.0,0.0,0.0
YES,29.474801644427338,-90.45796635600033,30.055538058692186,28.894014507690848,-89.79426003257682,-91.1216726794238,202,0,"(29.474801644427338, -90.45796635600031)",727852.0,202_0_yes,33,33.0,4.533888757604568e-05,4.533888757604568e-05,1.0
YES,29.481423429394056,-91.78542213362984,30.062159261811647,28.90063686751488,-91.12167267361237,-92.44917159364734,203,0,"(29.481423429394056, -91.78542213362985)",133694.0,203_0_yes,8,8.0,5.9838137837150506e-05,5.9838137837150506e-05,1.0
YES,29.488046992372023,-93.11296421050274,30.068782242707204,28.90726100558617,-92.44917158783164,-93.77675683317383,204,0,"(29.488046992372023, -93.11296421050274)",34211.0,204_0_yes,1,1.0,2.923036450264535e-05,2.923036450264535e-05,1.0
YES,29.494672334066365,-94.44059263875846,30.075407002083885,28.91388692260996,-93.77675682735386,-95.10442845016306,205,0,"(29.494672334066365, -94.44059263875846)",537794.0,205_0_yes,25,25.0,4.648620103608445e-05,4.648620103608445e-05,1.0
YES,29.501299455182696,-95.76830747057708,30.082033540647227,28.92051461929193,-95.10442844433882,-96.43218649681532,206,0,"(29.501299455182696, -95.76830747057707)",4960990.0,206_0_yes,130,130.0,2.6204447096244903e-05,2.6204447096244903e-05,1.0
YES,29.507928356427083,-97.0961087581792,30.08866185910319,28.92714409633826,-96.43218649098682,-97.76003102537156,207,0,"(29.507928356427083, -97.0961087581792)",113437.0,207_0_yes,14,14.0,0.00012341652194610225,0.00012341652194610225,1.0
YES,29.514559038506054,-98.42399655382609,30.095291958158214,28.933775354455584,-97.7600310195388,-99.0879620881134,208,0,"(29.514559038506054, -98.42399655382609)",2542536.0,208_0_yes,67,67.0,2.6351642611943352e-05,2.6351642611943352e-05,1.0
YES,29.521191502126623,-99.75197090981966,30.10192383851921,28.940408394350985,-99.08796208227632,-100.415979737363,209,0,"(29.521191502126626, -99.75197090981966)",50414.0,209_0_yes,3,3.0,5.950727972388622e-05,5.950727972388622e-05,1.0
YES,29.527825747996268,-101.08003187850257,30.10855750089356,28.94704321673205,-100.41597973152166,-101.74408402548345,210,0,"(29.527825747996268, -101.08003187850255)",48918.0,210_0_yes,1,1.0,2.0442372950652113e-05,2.0442372950652113e-05,1.0
YES,29.534461776822912,-102.40817951225812,30.115192945989094,28.95367982230682,-101.7440840196378,-103.07227500487843,211,0,"(29.534461776822912, -102.40817951225813)",0.0,211_0_yes,0,0.0,0.0,0.0,0.0
YES,29.541099589314967,-103.73641386351056,30.121830174514148,28.96031821178377,-103.07227499902852,-104.4005527279926,212,0,"(29.541099589314967, -103.73641386351056)",8857.0,212_0_yes,1,1.0,0.00011290504685559444,0.00011290504685559444,1.0
YES,30.58643915508002,-81.99699983250684,31.16707681054632,30.00574964233645,-81.32584605769351,-82.66815360732018,240,0,"(30.58643915508002, -81.99699983250684)",1193963.0,240_0_yes,35,35.0,2.931414122548186e-05,2.931414122548186e-05,1.0
YES,30.59336268623199,-83.3393550784263,31.173999719948306,30.012673788415903,-82.6681536007496,-84.01055655610298,241,0,"(30.59336268623199, -83.3393550784263)",272705.0,241_0_yes,15,15.0,5.5004492033516074e-05,5.5004492033516074e-05,1.0
YES,30.600288117758694,-84.68180575975246,31.180924529473888,30.01959983512244,-84.0105565495274,-85.35305496997753,242,0,"(30.600288117758698, -84.68180575975246)",511099.0,242_0_yes,21,21.0,4.1087930127039965e-05,4.1087930127039965e-05,1.0
YES,30.607215450448216,-86.02435193587942,31.187851239911023,30.02652778324422,-85.35305496339691,-86.69564890836193,243,0,"(30.607215450448216, -86.02435193587942)",470262.0,243_0_yes,24,24.0,5.103538027737729e-05,5.103538027737729e-05,1.0
YES,30.61414468508918,-87.36699366624939,31.194779852048267,30.033457633569984,-86.6956489017763,-88.03833843072248,244,0,"(30.61414468508918, -87.36699366624939)",736142.0,244_0_yes,28,28.0,3.803613976651244e-05,3.803613976651244e-05,1.0
YES,30.621075822470765,-88.70973101035275,31.20171036667467,30.04038938688901,-88.03833842413181,-89.3811235965737,245,0,"(30.621075822470765, -88.70973101035275)",799354.0,245_0_yes,35,35.0,4.378535667551548e-05,4.378535667551548e-05,1.0
YES,30.628008863382696,-90.05256402772818,31.208642784579883,30.04732304399112,-89.38112358997799,-90.72400446547836,246,0,"(30.628008863382696, -90.05256402772818)",543973.0,246_0_yes,22,22.0,4.0443183760958726e-05,4.0443183760958726e-05,1.0
YES,30.63494380861524,-91.39549277796264,31.21557710655405,30.05425860566672,-90.72400445887764,-92.06698109704764,247,0,"(30.63494380861524, -91.39549277796263)",823968.0,247_0_yes,35,35.0,4.247737776224319e-05,4.247737776224319e-05,1.0
YES,30.64188065895924,-92.7385173206914,31.22251333338792,30.0611960727067,-92.06698109044184,-93.410053550941,248,0,"(30.641880658959238, -92.73851732069141)",291654.0,248_0_yes,19,19.0,6.514568632694905e-05,6.514568632694905e-05,1.0
YES,30.64881941520607,-94.08163771559823,31.22945146587276,30.068135445902573,-93.41005354433014,-94.75322188686631,249,0,"(30.64881941520607, -94.08163771559823)",256446.0,249_0_yes,13,13.0,5.069293340508333e-05,5.069293340508333e-05,1.0
YES,30.655760078147654,-95.42485402241527,31.23639150480042,30.07507672604637,-94.75322188025044,-96.09648616458011,250,0,"(30.655760078147658, -95.42485402241527)",839313.0,250_0_yes,28,28.0,3.3360617552688924e-05,3.3360617552688924e-05,1.0
YES,30.66270264857647,-96.7681663009232,31.24333345096324,30.082019913930644,-96.09648615795916,-97.43984644388723,251,0,"(30.66270264857647, -96.7681663009232)",373707.0,251_0_yes,16,16.0,4.281429033975815e-05,4.281429033975815e-05,1.0
YES,30.66964712728557,-98.11157461095124,31.2502773051542,30.088965010348574,-97.4398464372612,-98.7833027846413,252,0,"(30.66964712728557, -98.11157461095125)",1987939.0,252_0_yes,60,60.0,3.0182012627148015e-05,3.0182012627148015e-05,1.0
YES,30.676593515068543,-99.45507901237728,31.25722306816675,30.095912016093838,-98.78330277801018,-100.12685524674438,253,0,"(30.676593515068543, -99.45507901237728)",21651.0,253_0_yes,2,2.0,9.237448616692069e-05,9.237448616692069e-05,1.0
YES,30.68354181271952,-100.7986795651278,31.264170740794984,30.10286093196069,-100.1268552401082,-101.47050389014744,254,0,"(30.68354181271952, -100.79867956512781)",13287.0,254_0_yes,0,0.0,0.0,0.0,0.0
YES,30.6904920210332,-102.14237632917808,31.27112032383344,30.10981175874391,-101.47050388350615,-102.81424877485,255,0,"(30.690492021033197, -102.14237632917808)",4890.0,255_0_yes,1,1.0,0.00020449897750511248,0.00020449897750511248,1.0
YES,30.69744414080484,-103.48616936455208,31.2780718180773,30.116764497238872,-102.81424876820364,-104.15808996090053,256,0,"(30.69744414080484, -103.48616936455208)",16836.0,256_0_yes,1,1.0,5.9396531242575434e-05,5.9396531242575434e-05,1.0
YES,30.704398172830263,-104.83005873132264,31.28502522432228,30.123719148241506,-104.15808995424908,-105.50202750839622,257,0,"(30.704398172830263, -104.83005873132265)",2283.0,257_0_yes,0,0.0,0.0,0.0,0.0
YES,31.73008437786822,-80.11078211832617,32.31061826720291,31.149497546056555,-79.43152004894442,-80.79004418770792,283,0,"(31.73008437786822, -80.11078211832617)",0.0,283_0_yes,1,1.0,0.0,0.0,1.0
YES,31.737325513779123,-81.46935907869143,32.31785873946053,31.15673933901912,-80.79004418025565,-82.1486739771272,284,0,"(31.737325513779123, -81.46935907869143)",572264.0,284_0_yes,24,24.0,4.1938685641591995e-05,4.1938685641591995e-05,1.0
YES,31.74456868490008,-82.82804173109122,32.3251012466603,31.163983167461215,-82.14867396966899,-83.50740949251345,285,0,"(31.744568684900077, -82.82804173109122)",186762.0,285_0_yes,16,16.0,8.567053254944797e-05,8.567053254944797e-05,1.0
YES,31.75181389211572,-84.1868301434191,32.332345789686705,31.171229032267597,-83.5074094850493,-84.86625080178891,286,0,"(31.75181389211572, -84.1868301434191)",263069.0,286_0_yes,16,16.0,6.0820545180161856e-05,6.0820545180161856e-05,1.0
YES,31.759061136311303,-85.54572438362612,32.339592369424935,31.178476934323616,-84.86625079431882,-86.22519797293343,287,0,"(31.759061136311306, -85.54572438362612)",249682.0,287_0_yes,14,14.0,5.6071322722503024e-05,5.6071322722503024e-05,1.0
YES,31.76631041837277,-86.90472451972089,32.34684098676078,31.185726874515325,-86.22519796545737,-87.5842510739844,288,0,"(31.76631041837277, -86.90472451972089)",97053.0,288_0_yes,10,10.0,0.0001030364852194162,0.0001030364852194162,1.0
YES,31.77356173918668,-88.26383061976962,32.35409164258074,31.192978853729404,-87.58425106650236,-88.94341017303688,289,0,"(31.773561739186682, -88.26383061976962)",112845.0,289_0_yes,8,8.0,7.089370375293544e-05,7.089370375293544e-05,1.0
YES,31.780815099640275,-89.62304275189626,32.36134433777191,31.2002328728532,-88.94341016554888,-90.30267533824365,290,0,"(31.780815099640275, -89.62304275189626)",334061.0,290_0_yes,26,26.0,7.783009689847064e-05,7.783009689847064e-05,1.0
YES,31.788070500621423,-90.98236098428248,32.36859907322208,31.207488932774687,-90.30267533074968,-91.66204663781528,291,0,"(31.788070500621426, -90.98236098428248)",172825.0,291_0_yes,9,9.0,5.207579921886301e-05,5.207579921886301e-05,1.0
YES,31.79532794301869,-92.34178538516775,32.375855849819686,31.214747034382544,-91.66204663031532,-93.0215241400202,292,0,"(31.795327943018695, -92.34178538516775)",193201.0,292_0_yes,12,12.0,6.211147975424558e-05,6.211147975424558e-05,1.0
YES,31.802587427721253,-93.70131602284948,32.38311466845381,31.22200717856605,-93.02152413251424,-94.38110791318472,293,0,"(31.802587427721253, -93.70131602284948)",160652.0,293_0_yes,10,10.0,6.22463461394816e-05,6.22463461394816e-05,1.0
YES,31.80984895561896,-95.060952965683,32.39037553001418,31.22926936621517,-94.38110790567278,-95.7407980256932,294,0,"(31.80984895561896, -95.06095296568299)",403657.0,294_0_yes,21,21.0,5.202436722266677e-05,5.202436722266677e-05,1.0
YES,31.817112527602323,-96.4206962820816,32.397638435391215,31.23653359822053,-95.74079801817524,-97.10059454598796,295,0,"(31.817112527602323, -96.42069628208161)",229785.0,295_0_yes,17,17.0,7.398220075287768e-05,7.398220075287768e-05,1.0
YES,31.82437814456249,-97.78054604051678,32.40490338547597,31.243799875473407,-97.100594538464,-98.46049754256956,296,0,"(31.824378144562495, -97.78054604051678)",249667.0,296_0_yes,19,19.0,7.61013670208718e-05,7.61013670208718e-05,1.0
YES,31.831645807391315,-99.14050230951808,32.41217038116014,31.25106819886571,-98.46049753503956,-99.82050708399656,297,0,"(31.831645807391315, -99.14050230951807)",84069.0,297_0_yes,9,9.0,0.00010705491917353603,0.00010705491917353603,1.0
YES,31.838915516981245,-100.50056515767326,32.41943942333611,31.258338569290046,-99.82050707646056,-101.18062323888596,298,0,"(31.838915516981245, -100.50056515767326)",131684.0,298_0_yes,8,8.0,6.0751496005589135e-05,6.0751496005589135e-05,1.0
YES,31.84618727422544,-101.86073465362844,32.42671051289692,31.265610987639665,-101.18062323134392,-102.54084607591292,299,0,"(31.846187274225436, -101.86073465362843)",374882.0,299_0_yes,10,10.0,2.667506041901185e-05,2.667506041901185e-05,1.0
YES,31.85346108001768,-103.22101086608797,32.43398365073624,31.272885454808463,-102.54084606836486,-103.90117566381107,300,0,"(31.853461080017677, -103.22101086608797)",38903.0,300_0_yes,4,4.0,0.00010281983394596818,0.00010281983394596818,1.0
YES,31.860736935252447,-104.5813938638147,32.44125883774844,31.280161971691022,-103.90117565625695,-105.26161207137244,301,0,"(31.860736935252447, -104.5813938638147)",37493.0,301_0_yes,1,1.0,2.667164537380311e-05,2.667164537380311e-05,1.0
YES,31.868014840824863,-105.94188371562991,32.448536074828546,31.287440539182597,-105.26161206381228,-106.62215536744756,302,0,"(31.868014840824863, -105.94188371562991)",869182.0,302_0_yes,21,21.0,2.4160647597396172e-05,2.4160647597396172e-05,1.0
YES,31.875294797630705,-107.30248049041344,32.45581536287222,31.29472115817905,-106.62215535988136,-107.98280562094554,303,0,"(31.875294797630705, -107.30248049041344)",109317.0,303_0_yes,3,3.0,2.7443124125250417e-05,2.7443124125250417e-05,1.0
YES,31.882576806566423,-108.66318425710374,32.4630967027758,31.302003829576957,-107.98280561337327,-109.3435629008342,304,0,"(31.882576806566426, -108.66318425710374)",5045.0,304_0_yes,2,2.0,0.00039643211100099106,0.00039643211100099106,1.0
YES,31.889860868529144,-110.02399508469792,32.47038009543629,31.30928855427353,-109.34356289325586,-110.70442727613997,305,0,"(31.889860868529144, -110.02399508469792)",139184.0,305_0_yes,1,1.0,7.184733877457179e-06,7.184733877457179e-06,1.0
YES,31.89714698441663,-111.38491304225184,32.47766554175139,31.31657533316669,-110.70442726855556,-112.06539881594811,306,0,"(31.89714698441663, -111.38491304225184)",869491.0,306_0_yes,16,16.0,1.8401570574048494e-05,1.8401570574048494e-05,1.0
YES,31.904435155127324,-112.74593819888015,32.484953042619395,31.32386416715495,-112.06539880835764,-113.42647758940272,307,0,"(31.904435155127324, -112.74593819888017)",3768.0,307_0_yes,0,0.0,0.0,0.0,0.0
YES,31.911725381560352,-114.10707062375646,32.49224259893935,31.331155057137558,-113.42647758180614,-114.78766366570676,308,0,"(31.911725381560352, -114.10707062375646)",0.0,308_0_yes,0,0.0,0.0,0.0,0.0
YES,32.88017738699883,-79.53474571999028,33.46060487802976,32.29969594801492,-78.84684970675646,-80.22264173322411,326,0,"(32.88017738699883, -79.53474571999028)",678459.0,326_0_yes,19,19.0,2.8004639926657324e-05,2.8004639926657324e-05,1.0
YES,32.88774577953238,-80.91059620505182,33.46817256396889,32.30726504081483,-80.22264172476693,-81.5985506853367,327,0,"(32.88774577953238, -80.91059620505182)",261612.0,327_0_yes,17,17.0,6.498172866688072e-05,6.498172866688072e-05,1.0
YES,32.895316352995806,-82.2865636630239,33.47574243055281,32.31483631483168,-81.59855067687249,-82.9745766491753,328,0,"(32.895316352995806, -82.2865636630239)",307963.0,328_0_yes,17,17.0,5.520143653620727e-05,5.520143653620727e-05,1.0
YES,32.902889108384045,-83.66264817157182,33.48331447877634,32.32240977106052,-82.97457664070403,-84.3507197024396,329,0,"(32.902889108384045, -83.66264817157182)",615120.0,329_0_yes,28,28.0,4.5519573416569126e-05,4.5519573416569126e-05,1.0
