Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop
NO,38.5225197324749,-90.92515182753571,39.24736267815117,37.7975868102397,-90.00245302583654,-91.84785062923488,360,0,"(38.5225197324749, -90.92515182753571)",2430481.0
NO,38.537066799947716,-92.7707351469743,39.26190793486487,37.812135678271716,-91.84785058092335,-93.69361971302526,361,0,"(38.537066799947716, -92.7707351469743)",528366.0
NO,38.551621401872474,-94.61669022588681,39.27646072489521,37.82669208190903,-93.6936196646343,-95.53976078713933,362,0,"(38.551621401872474, -94.61669022588681)",2025115.0
NO,38.56618354516778,-96.46301752637628,39.29102105516008,37.841256028070966,-95.53976073866878,-97.38627431408378,363,0,"(38.56618354516778, -96.46301752637628)",276936.0
NO,38.580753236763336,-98.30971751135395,39.30558893258851,37.85582752368798,-97.38627426553342,-99.23316075717449,364,0,"(38.580753236763336, -98.30971751135395)",199985.0
NO,38.59533048359996,-100.15679064454133,39.3201643641206,37.87040657570161,-99.23316070854416,-101.0804205805385,365,0,"(38.59533048359996, -100.15679064454133)",51465.0
NO,38.60991529262962,-102.00423739047199,39.334747356707624,37.884993191064545,-101.08042053182803,-102.92805424911595,366,0,"(38.60991529262962, -102.00423739047199)",13052.0
NO,38.62450767081546,-103.85205821449357,39.349337917312006,37.89958737674069,-102.92805420032514,-104.776062228662,367,0,"(38.62450767081546, -103.85205821449357)",317489.0
NO,38.63910762513182,-105.70025358276972,39.36393605290742,37.914189139705115,-104.77606217979066,-106.62444498574878,368,0,"(38.63910762513182, -105.70025358276972)",246318.0
NO,38.65371516256427,-107.54882396228203,39.3785417704787,37.92879848694411,-106.62444493679673,-108.47320298776732,369,0,"(38.65371516256427, -107.54882396228203)",111499.0
NO,38.66833029010964,-109.397769820832,39.39315507702197,37.943415425455264,-108.47320293873439,-110.3223367029296,370,0,"(38.66833029010964, -109.397769820832)",46514.0
NO,38.68295301477602,-111.24709162704298,39.40777597954466,37.95803996224738,-110.3223366538156,-112.17184660027036,371,0,"(38.68295301477602, -111.24709162704298)",46083.0
NO,38.69758334358282,-113.09678985036214,39.422404485065435,37.97267210434065,-112.17184655107508,-114.02173314964921,372,0,"(38.69758334358282, -113.09678985036214)",11383.0
NO,38.712221283560794,-114.9468649610625,39.43704060061436,37.98731185876651,-114.02173310037247,-115.87199682175253,373,0,"(38.712221283560794, -114.9468649610625)",2235.0
NO,38.72686684175201,-116.79731743024482,39.4516843332328,38.00195923256781,-115.87199677239416,-117.72263808809548,374,0,"(38.72686684175201, -116.79731743024482)",4522.0
NO,38.74152002520998,-118.64814772983962,39.466335689973555,38.016614232798766,-117.72263803865528,-119.57365742102397,375,0,"(38.74152002520998, -118.64814772983962)",27901.0
NO,38.75618084099958,-120.49935633260922,39.48099467790081,38.03127686652502,-119.57365737150177,-121.42505529371668,376,0,"(38.75618084099958, -120.49935633260922)",1599842.0
NO,38.77084929619714,-122.35094371214966,39.49566130409017,38.045947140823635,-121.42505524411227,-123.27683218018704,377,0,"(38.77084929619714, -122.35094371214966)",1882124.0
NO,38.78552539789047,-124.20291034289274,39.51033557562875,38.060625062783146,-123.27683213050024,-125.12898855528523,378,0,"(38.78552539789047, -124.20291034289274)",13480.0
NO,39.82090216535874,-73.29957631983967,40.54558277034018,39.09613076549185,-72.35975504714423,-74.23939759253511,382,0,"(39.82090216535874, -73.29957631983967)",404672.0
NO,39.836133912806446,-75.17942634446993,40.56081260529367,39.111364416941704,-74.23939753654903,-76.11945515239083,383,0,"(39.836133912806446, -75.17942634446993)",7410188.0
NO,39.851373843071144,-77.0596917094794,40.57605062186624,39.12660625242768,-76.11945509630725,-77.99992832265154,384,0,"(39.851373843071144, -77.0596917094794)",4421097.0
NO,39.866621964145764,-78.9403729554192,40.59129682805006,39.14185627994349,-77.99992826647022,-79.8808176443682,385,0,"(39.866621964145764, -78.9403729554192)",788253.0
NO,39.88187828403689,-80.82147062384142,40.60655123185102,39.1571145074965,-79.8808175880889,-81.76212365959394,386,0,"(39.88187828403689, -80.82147062384142)",942182.0
NO,39.89714281076481,-82.70298525730153,40.62181384128865,39.17238094310777,-81.76212360321644,-83.64384691138663,387,0,"(39.89714281076481, -82.70298525730153)",2397644.0
NO,39.91241555236359,-84.58491739936103,40.637084664396255,39.18765559481213,-83.64384685491068,-85.52598794381139,388,0,"(39.91241555236359, -84.58491739936103)",2450683.0
NO,39.92769651688103,-86.46726759458994,40.65236370922093,39.202938470658175,-85.52598788723675,-87.40854730194313,389,0,"(39.92769651688103, -86.46726759458994)",2557560.0
NO,39.94298571237876,-88.35003638856935,40.667650983823556,39.21822957870831,-87.40854724526956,-89.29152553186914,390,0,"(39.94298571237876, -88.35003638856935)",643821.0
NO,39.95828314693227,-90.23322432789402,40.68294649627887,39.23352892703879,-89.29152547509639,-91.17492318069165,391,0,"(39.95828314693227, -90.23322432789402)",427542.0
NO,39.97358882863088,-92.11683196017495,40.6982502546755,39.24883652373974,-91.1749231238195,-93.0587407965304,392,0,"(39.97358882863088, -92.11683196017495)",229411.0
NO,39.9889027655779,-94.0008598340419,40.713562267115954,39.26415237691522,-93.05874073955859,-94.94297892852522,393,0,"(39.9889027655779, -94.0008598340419)",261282.0
NO,40.0042249658905,-95.88530849914609,40.72888254171671,39.27947649468321,-94.94297887145352,-96.82763812683866,394,0,"(40.0042249658905, -95.88530849914609)",118774.0
NO,40.0195554376999,-97.77017850616268,40.74421108660822,39.29480888517566,-96.82763806966682,-98.71271894265854,395,0,"(40.0195554376999, -97.77017850616268)",62263.0
NO,40.03489418915131,-99.65547040679344,40.75954790993495,39.31014955653861,-98.7127188853863,-100.59822192820059,396,0,"(40.03489418915131, -99.65547040679344)",47041.0
NO,40.050241228404005,-101.54118475376937,40.77489301985544,39.32549851693211,-100.5982218708277,-102.48414763671104,397,0,"(40.050241228404005, -101.54118475376937)",33458.0
NO,40.065596563631324,-103.42732210085332,40.790246424542325,39.34085577453026,-102.48414757923729,-104.37049662246935,398,0,"(40.065596563631324, -103.42732210085332)",71635.0
NO,40.080960203020744,-105.31388300284257,40.805608132182286,39.35622133752134,-104.37049656489445,-106.2572694407907,399,0,"(40.080960203020744, -105.31388300284257)",3664791.0
NO,40.096332154773904,-107.20086801557154,40.820978150976245,39.37159521410776,-106.2572693831144,-108.14446664802868,400,0,"(40.096332154773904, -107.20086801557154)",98180.0
NO,40.11171242710663,-109.08827769591441,40.836356489139284,39.38697741250613,-108.14446659025077,-110.03208880157806,401,0,"(40.11171242710663, -109.08827769591441)",36797.0
NO,40.12710102824898,-110.97611260178778,40.85174315490071,39.40236794094729,-110.03208874369827,-111.92013645987728,402,0,"(40.12710102824898, -110.97611260178778)",573898.0
NO,40.14249796644526,-112.8643732921533,40.86713815650409,39.417766807676344,-111.92013640189536,-113.80861018241124,403,0,"(40.14249796644526, -112.8643732921533)",158564.0
NO,40.15790324995412,-114.75306032702044,40.882541502207324,39.4331740209527,-113.80861012432695,-115.69751052971392,404,0,"(40.15790324995412, -114.75306032702044)",9169.0
NO,40.173316887048486,-116.64217426744906,40.89795320028261,39.4485895890501,-115.69751047152701,-117.58683806337112,405,0,"(40.173316887048486, -116.64217426744906)",9212.0
NO,40.1887388860157,-118.5317156755522,40.91337325901654,39.46401352025666,-117.58683800508132,-119.4765933460231,406,0,"(40.1887388860157, -118.5317156755522)",26606.0
NO,40.2041692551575,-120.42168511449871,40.92880168671008,39.479445822874894,-119.47659328763015,-121.36677694136728,407,0,"(40.2041692551575, -120.42168511449871)",109171.0
NO,40.21960800279006,-122.312083148516,40.94423849167868,39.49488650522178,-121.36677688287094,-123.25738941416105,408,0,"(40.21960800279006, -122.312083148516)",414868.0
NO,40.23505513724404,-124.20291034289274,40.95968368225227,39.510335575628744,-123.25738935556107,-125.1484313302244,409,0,"(40.23505513724404, -124.20291034289274)",110508.0
NO,41.232635607706854,-70.27124686468926,41.95713830165469,40.50804144150529,-69.31149961175834,-71.23099411762018,412,0,"(41.232635607706854, -70.27124686468926)",511251.0
NO,41.248641509705706,-72.19097544647333,41.97314217978413,40.5240493609681,-71.23099405176096,-73.1509568411857,413,0,"(41.248641509705706, -72.19097544647333)",2960114.0
NO,41.264656377093125,-74.11117263257616,41.98915502203591,40.54006624711079,-73.15095677520418,-75.07138848994813,414,0,"(41.264656377093125, -74.11117263257616)",17109852.0
NO,41.28068021924971,-76.03183906538652,42.00517683778983,40.55609210931479,-75.07138842384397,-76.99228970692907,415,0,"(41.28068021924971, -76.03183906538652)",1385010.0
NO,41.296713045573284,-77.95297538856057,42.021207636442945,40.572126956978714,-76.99228964070196,-78.9136611364192,416,0,"(41.296713045573284, -77.95297538856057)",441348.0
NO,41.312754865478944,-79.87458224702524,42.03724742740956,40.588170799518515,-78.91366107006881,-80.83550342398168,417,0,"(41.312754865478944, -79.87458224702524)",1237993.0
NO,41.32880568839909,-81.79666028698165,42.05329622012133,40.604223646367394,-80.8355033575077,-82.75781721645559,418,0,"(41.32880568839909, -81.79666028698165)",3475327.0
NO,41.34486552378353,-83.71921015590857,42.069354024027255,40.62028550697597,-82.7578171498577,-84.68060316195944,419,0,"(41.34486552378353, -83.71921015590857)",1325532.0
NO,41.36093438109943,-85.64223250256592,42.08542084859375,40.636356390812274,-84.6806030952373,-86.60386190989453,420,0,"(41.36093438109943, -85.64223250256592)",1489072.0
NO,41.377012269831425,-87.56572797699818,42.10149670330466,40.65243630736175,-86.60386184304784,-88.52759411094851,421,0,"(41.377012269831425, -87.56572797699818)",7384566.0
NO,41.393099199481675,-89.48969723053791,42.117581597661356,40.66852526612737,-88.52759404397693,-90.4518004170989,422,0,"(41.393099199481675, -89.48969723053791)",638929.0
NO,41.409195179569885,-91.41414091580927,42.133675541182775,40.684623276629665,-90.45180035000209,-92.37648148161645,423,0,"(41.409195179569885, -91.41414091580927)",833033.0
NO,41.425300219633336,-93.33905968673147,42.14977854340541,40.70073034840675,-92.3764814143941,-94.30163795906884,424,0,"(41.425300219633336, -93.33905968673147)",919287.0
NO,41.44141432922695,-95.26445419852234,42.16589061388344,40.71684649101439,-94.30163789172063,-96.22727050532406,425,0,"(41.44141432922695, -95.26445419852234)",888411.0
NO,41.45753751792336,-97.19032510770184,42.18201176218867,40.73297171402603,-96.22727043784964,-98.15337977755404,426,0,"(41.45753751792336, -97.19032510770184)",294932.0
NO,41.47366979531294,-99.11667307209561,42.19814199791071,40.74910602703285,-98.15337970995309,-100.07996643423813,427,0,"(41.47366979531294, -99.11667307209561)",39116.0
NO,41.489811171003815,-101.04349875083852,42.2142813306569,40.76524943964384,-100.07996636651032,-102.00703113516673,428,0,"(41.489811171003815, -101.04349875083852)",46680.0
NO,41.50596165462198,-102.97080280437828,42.23042977005246,40.7814019614858,-102.00703106731173,-103.93457454144483,429,0,"(41.50596165462198, -102.97080280437828)",62754.0
NO,41.52212125581128,-104.89858589447896,42.24658732574046,40.79756360220341,-103.93457447346229,-105.86259731549562,430,0,"(41.52212125581128, -104.89858589447896)",137697.0
NO,41.53828998423351,-106.82684868422463,42.26275400738189,40.81373437145931,-105.86259724738521,-107.79110012106405,431,0,"(41.53828998423351, -106.82684868422463)",14991.0
NO,41.55446784956841,-108.75559183802297,42.27892982465575,40.82991427893406,-107.79110005282543,-109.7200836232205,432,0,"(41.55446784956841, -108.75559183802297)",42129.0
NO,41.57065486151379,-110.68481602160887,42.295114787259,40.84610333432628,-109.72008355485335,-111.64954848836439,433,0,"(41.57065486151379, -110.68481602160887)",28373.0
NO,41.58685102978548,-112.61452190204807,42.31130890490675,40.86230154735268,-111.64954841986835,-113.57949538422778,434,0,"(41.58685102978548, -112.61452190204807)",600224.0
NO,41.60305636411748,-114.5447101477408,42.32751218733218,40.87850892774805,-113.57949531560253,-115.50992497987907,435,0,"(41.60305636411748, -114.5447101477408)",3049.0
NO,41.61927087426192,-116.47538142842546,42.34372464428664,40.894725485265354,-115.50992491112426,-117.44083794572667,436,0,"(41.61927087426192, -116.47538142842546)",27729.0
NO,41.635494569989156,-118.40653641518227,42.35994628553971,40.9109512296758,-117.44083787684194,-119.37223495352261,437,0,"(41.635494569989156, -118.40653641518227)",17746.0
NO,41.65172746108782,-120.33817578043697,42.37617712087925,40.92718617076886,-119.37223488450763,-121.3041166763663,438,0,"(41.65172746108782, -120.33817578043697)",13210.0
NO,41.66796955736487,-122.2703001979645,42.39241716011137,40.943430318352306,-121.30411660722075,-123.23648378870826,439,0,"(41.66796955736487, -122.2703001979645)",114801.0
NO,41.684220868645596,-124.20291034289274,42.408666413060644,40.95968368225227,-123.23648371943175,-125.16933696635373,440,0,"(41.684220868645596, -124.20291034289274)",56973.0
NO,42.67506465364809,-70.99929585974084,43.399384501941476,41.950652870994325,-70.01766544210618,-71.9809262773755,443,0,"(42.67506465364809, -70.99929585974084)",5725920.0
NO,42.69189655434419,-72.9628215872418,43.41621426443893,41.96748690587307,-71.98092619942024,-73.94471697506337,444,0,"(42.69189655434419, -72.9628215872418)",1764313.0
NO,42.70873831628435,-74.92687763871375,43.43305388684434,41.98433080336148,-73.9447168969532,-75.9090383804743,445,0,"(42.70873831628435, -74.92687763871375)",703594.0
NO,42.72558995055651,-76.89146478246919,43.449903380244784,42.00118457454832,-75.90903830220878,-77.87389126272959,446,0,"(42.72558995055651, -76.89146478246919)",1668542.0
NO,42.742451468270495,-78.85658378844053,43.466762755749315,42.01804823054433,-77.8738911843083,-79.83927639257276,447,0,"(42.742451468270495, -78.85658378844053)",1401434.0
NO,42.75932288055811,-80.82223542818474,43.4836320244889,42.034921782482165,-79.83927631399527,-81.80519454237421,448,0,"(42.75932288055811, -80.82223542818474)",0.0
NO,42.7762041985732,-82.78842047488804,43.500511197616575,42.05180524151655,-81.80519446364008,-83.771646486136,449,0,"(42.7762041985732, -82.78842047488804)",4334736.0
NO,42.79309543349171,-84.75513970337067,43.51740028630745,42.06869861882429,-83.77164640724479,-85.73863299949656,450,0,"(42.79309543349171, -84.75513970337067)",1824581.0
NO,42.80999659651174,-86.72239389009161,43.53429930175884,42.085601925604365,-85.73863292044781,-87.7061548597354,451,0,"(42.80999659651174, -86.72239389009161)",605103.0
NO,42.82690769885362,-88.69018381315334,43.55120825519022,42.10251517307797,-87.7061547805287,-89.67421284577797,452,0,"(42.82690769885362, -88.69018381315334)",3786486.0
NO,42.84382875175994,-90.65851025230661,43.56812715784341,42.119438372488595,-89.67421276641286,-91.64280773820036,453,0,"(42.84382875175994, -90.65851025230661)",328461.0
NO,42.86075976649568,-92.62737398895526,43.58505602098251,42.13637153510205,-91.64280765867639,-93.61194031923412,454,0,"(42.86075976649568, -92.62737398895526)",352570.0
NO,42.87770075434822,-94.596775806161,43.60199485589415,42.153314672206626,-93.61194023955086,-95.58161137277115,455,0,"(42.87770075434822, -94.596775806161)",193294.0
NO,42.89465172662741,-96.56671648864831,43.61894367388729,42.170267795113034,-95.58161129292814,-97.55182168436848,456,0,"(42.89465172662741, -96.56671648864831)",499044.0
NO,42.91161269466565,-98.53719682280918,43.63590248629357,42.187230915154544,-97.55182160436526,-99.5225720412531,457,0,"(42.91161269466565, -98.53719682280918)",45138.0
NO,42.92858366981795,-100.50821759670806,43.65287130446714,42.20420404368704,-99.52257196108923,-101.4938632323269,458,0,"(42.92858366981795, -100.50821759670806)",24775.0
NO,42.94556466346198,-102.47977960008676,43.66985013978487,42.22118719208909,-101.49386315200194,-103.46569604817158,459,0,"(42.94556466346198, -102.47977960008676)",30939.0
NO,42.962555686998165,-104.45188362436927,43.686839003646355,42.238180371761985,-103.46569596768506,-105.43807128105348,460,0,"(42.962555686998165, -104.45188362436927)",14849.0
NO,42.97955675184972,-106.42453046266677,43.70383790747399,42.25518359412981,-105.43807120040495,-107.41098972492858,461,0,"(42.97955675184972, -106.42453046266677)",84456.0
NO,42.99656786946274,-108.39772090978249,43.72084686271304,42.27219687063954,-107.41098964411758,-109.38445217544741,462,0,"(42.99656786946274, -108.39772090978249)",38162.0
NO,43.013589051306234,-110.37145576221678,43.7378658808317,42.28922021276109,-109.38445209447349,-111.35845942996008,463,0,"(43.013589051306234, -110.37145576221678)",46084.0
NO,43.03062030887222,-112.34573581817197,43.75489497332118,42.30625363198732,-111.35845934882276,-113.33301228752119,464,0,"(43.03062030887222, -112.34573581817197)",285446.0
NO,43.0476616536758,-114.32056187755744,43.77193415169572,42.323297139834224,-113.33301220622,-115.30811154889487,465,0,"(43.0476616536758, -114.32056187755744)",188910.0
NO,43.064713097255186,-116.2959347419946,43.78898342749273,42.340350747840894,-115.30811146742937,-117.28375801655983,466,0,"(43.064713097255186, -116.2959347419946)",679462.0
NO,43.08177465117179,-118.27185521482195,43.80604281227281,42.35741446756963,-117.28375793492954,-119.25995249471437,467,0,"(43.08177465117179, -118.27185521482195)",5725.0
NO,43.0988463270103,-120.24832410110015,43.8231123176198,42.374488310606004,-119.25995241291884,-121.23669578928147,468,0,"(43.0988463270103, -120.24832410110015)",3017.0
NO,43.115928136378734,-122.22534220761703,43.8401919551409,42.391572288558905,-121.23669570732021,-123.21398870791386,469,0,"(43.115928136378734, -122.22534220761703)",45154.0
NO,43.13302009090851,-124.20291034289274,43.85728173646671,42.40866641306065,-123.21398862578639,-125.19183205999909,470,0,"(43.13302009090851, -124.20291034289274)",161745.0
NO,44.08239963197196,-67.70777139889861,44.80654048450003,43.35816661916048,-66.70317557751068,-68.71236722028655,471,0,"(44.08239963197196, -67.70777139889861)",41697.0
NO,44.100074953011756,-69.71726212453018,44.82421355555986,43.37584418875748,-68.71236712811543,-70.72215712094493,472,0,"(44.100074953011756, -69.71726212453018)",740586.0
NO,44.117761118279866,-71.72735165832017,44.841897469443815,43.39353260402122,-70.7221570285778,-72.73254628806255,473,0,"(44.117761118279866, -71.72735165832017)",394007.0
NO,44.135458140879166,-73.73804091790188,44.85959223925395,43.4112318780555,-72.73254619549881,-74.74353564030496,474,0,"(44.135458140879166, -73.73804091790188)",409524.0
NO,44.15316603394039,-75.74933082297628,44.87729787812013,43.428942023991986,-74.74353554754401,-76.75512609840854,475,0,"(44.15316603394039, -75.74933082297628)",207980.0
NO,44.20635506762234,-81.78681363931538,44.93048014077313,43.48213782495048,-80.78011393218185,-82.79351334644892,478,0,"(44.20635506762234, -81.78681363931538)",0.0
NO,44.224106574398355,-83.80051536494886,44.948229387722066,43.49989159037202,-82.79351325289328,-84.80751747700445,479,0,"(44.224106574398355, -83.80051536494886)",309570.0
NO,44.24186901771052,-85.81482236582046,44.96598956979697,43.51765629377456,-84.80751738324865,-86.82212734839227,480,0,"(44.24186901771052, -85.81482236582046)",333151.0
NO,44.259642410858405,-87.82973557417279,44.9837607002966,43.53543194845861,-86.82212725443569,-88.83734389390989,481,0,"(44.259642410858405, -87.82973557417279)",1022135.0
NO,44.277426767170006,-89.84525592436158,45.00154279254808,43.55321856775307,-88.83734379975192,-90.85316804897124,482,0,"(44.277426767170006, -89.84525592436158)",439347.0
NO,44.29522210000185,-91.86138435286227,45.0193358599071,43.57101616501542,-90.85316795461128,-92.86960075111327,483,0,"(44.29522210000185, -91.86138435286227)",634973.0
NO,44.31302842273909,-93.87812179827662,45.03713991575791,43.5888247536317,-92.86960065655072,-94.88664294000253,484,0,"(44.31302842273909, -93.87812179827662)",1308793.0
NO,44.330845748795554,-95.89546920133937,45.05495497351353,43.60664434701669,-94.88664284523678,-96.90429555744196,485,0,"(44.330845748795554, -95.89546920133937)",151544.0
NO,44.3486740916139,-97.91342750492487,45.07278104661572,43.624474958613945,-96.90429546247236,-98.92255954737738,486,0,"(44.3486740916139, -97.91342750492487)",83827.0
NO,44.36651346466562,-99.93199765405384,45.09061814853514,43.64231660189591,-98.92255945220334,-100.94143585590434,487,0,"(44.36651346466562, -99.93199765405384)",36969.0
NO,44.38436388145121,-101.95118059590008,45.10846629277142,43.66016929036399,-100.94143576052527,-102.9609254312749,488,0,"(44.38436388145121, -101.95118059590008)",9145.0
NO,44.4022253555002,-103.9709772797972,45.126325492853226,43.678033037548644,-102.96092533569013,-104.98102922390426,489,0,"(44.4022253555002, -103.9709772797972)",161162.0
NO,44.42009790037129,-105.9913886572454,45.14419576233839,43.695907857009495,-104.98102912811318,-107.00174818637761,490,0,"(44.42009790037129, -105.9913886572454)",54808.0
NO,44.437981529652404,-108.0124156819183,45.16207711481399,43.71379376233539,-107.00174809037959,-109.023083273457,491,0,"(44.437981529652404, -108.0124156819183)",21767.0
NO,44.45587625696079,-110.0340593096698,45.17996956389641,43.73169076714452,-109.02308317725142,-111.04503544208818,492,0,"(44.45587625696079, -110.0340593096698)",17054.0
NO,44.47378209594312,-112.05632049854088,45.197873123231446,43.749598885084474,-111.04503534567439,-113.06760565140738,493,0,"(44.47378209594312, -112.05632049854088)",59202.0
NO,44.49169906027557,-114.07920020876655,45.215787806494426,43.767518129832354,-113.06760555478476,-115.09079486274834,494,0,"(44.49169906027557, -114.07920020876655)",10974.0
NO,44.50962716366392,-116.1026994027827,45.23371362739026,43.78544851509488,-115.09079476591624,-117.11460403964917,495,0,"(44.50962716366392, -116.1026994027827)",55681.0
NO,44.52756641984364,-118.12681904523313,45.25165059965355,43.80339005460843,-117.11460394260696,-119.1390341478593,496,0,"(44.52756641984364, -118.12681904523313)",21587.0
NO,44.54551684257998,-120.15156010297649,45.26959873704872,43.82134276213922,-119.13903405060637,-121.16408615534661,497,0,"(44.54551684257998, -120.15156010297649)",41645.0
NO,44.56347844566809,-122.17692354509323,45.28755805337,43.8393066514833,-121.16408605788226,-123.1897610323042,498,0,"(44.56347844566809, -122.17692354509323)",497018.0
NO,44.581451242933056,-124.20291034289274,45.305528562441644,43.8572817364667,-123.18976093462781,-125.21605975115766,499,0,"(44.581451242933056, -124.20291034289274)",198836.0
NO,45.504995516413665,-66.27715567488235,46.22895527535588,44.780943594950266,-65.2475765666511,-67.3067347831136,500,0,"(45.504995516413665, -66.27715567488235)",0.0
NO,45.52356492622565,-68.33665237237538,46.247522322247285,44.7995153691565,-67.30673467356186,-69.3665700711889,501,0,"(45.52356492622565, -68.33665237237538)",86755.0
NO,45.542146301498605,-70.39682680100799,46.26610133312704,44.818099110336,-69.36656996138716,-71.42708364062882,502,0,"(45.542146301498605, -70.39682680100799)",14625.0
NO,45.56073965780912,-72.45768006255717,46.284692323570845,44.836694834066314,-71.42708353057625,-73.48827659453809,503,0,"(45.56073965780912, -72.45768006255717)",28232.0
NO,45.579345010769465,-74.51921326145983,46.3032953091901,44.85530255596071,-73.4882764842339,-75.55015003868576,504,0,"(45.579345010769465, -74.51921326145983)",26092.0
NO,45.6538867026088,-82.77216761293596,46.37782751690331,44.92985373869788,-81.73986429908193,-83.80447092678999,508,0,"(45.6538867026088, -82.77216761293596)",2892.0
NO,45.67255227425828,-84.83711715887735,46.39649071382636,44.948521686867075,-83.80447081521541,-85.86976350253929,509,0,"(45.67255227425828, -84.83711715887735)",139227.0
NO,45.69122993698646,-86.90275332514972,46.415166000348385,44.967201727635015,-85.86976339070816,-87.93574325959128,510,0,"(45.69122993698646, -86.90275332514972)",94606.0
NO,45.70991970665849,-88.96907723505926,46.43385339233361,44.98589387686782,-87.93574314750278,-90.00241132261574,511,0,"(45.70991970665849, -88.96907723505926)",140121.0
NO,45.728621599176094,-91.03609001464395,46.45255290568288,45.004598150468176,-90.00241121026903,-92.06976881901886,512,0,"(45.728621599176094, -91.03609001464395)",134429.0
NO,45.74733563047775,-93.10379279268271,46.47126455633377,45.02331456437554,-92.06976870641307,-94.13781687895235,513,0,"(45.74733563047775, -93.10379279268271)",1270960.0
NO,45.76606181653875,-95.17218670070469,46.4899883602607,45.04204313456619,-94.13781676608666,-96.20655663532271,514,0,"(45.76606181653875, -95.17218670070469)",348301.0
NO,45.78480017337139,-97.2412728729984,46.50872433347503,45.06078387705336,-96.2065565221963,-98.2759892238005,515,0,"(45.78480017337139, -97.2412728729984)",61158.0
NO,45.80355071702502,-99.31105244662105,46.52747249202525,45.0795368078874,-98.27598911041248,-100.34611578282961,516,0,"(45.80355071702502, -99.31105244662105)",51405.0
NO,45.82231346358622,-101.38152656140788,46.54623285199703,45.09830194315587,-100.34611566917914,-102.41693745363662,517,0,"(45.82231346358622, -101.38152656140788)",13903.0
NO,45.841088429178896,-103.45269635998152,46.56500542951338,45.117079298983626,-102.41693733972285,-104.48845538024018,518,0,"(45.841088429178896, -103.45269635998152)",9771.0
NO,45.859875629964435,-105.52456298776134,46.58379024073478,45.13586889153303,-104.48845526606223,-106.56067070946045,519,0,"(45.859875629964435, -105.52456298776134)",14865.0
NO,45.87867508214176,-107.597127592973,46.60258730185926,45.154670737004004,-106.56067059501747,-108.63358459092852,520,0,"(45.87867508214176, -107.597127592973)",145527.0
NO,45.89748680194754,-109.6703913266578,46.62139662912259,45.17348485163419,-108.63358447621964,-110.70719817709598,521,0,"(45.89748680194754, -109.6703913266578)",66241.0
NO,45.91631080565627,-111.74435534268237,46.640218238798376,45.19231125169905,-110.70719806212033,-112.78151262324441,522,0,"(45.91631080565627, -111.74435534268237)",209440.0
NO,45.935147109580406,-113.81902079774807,46.65905214719817,45.21114995351203,-112.78151250800111,-114.85652908749502,523,0,"(45.935147109580406, -113.81902079774807)",51421.0
NO,45.95399573007047,-115.89438885140069,46.67789837067159,45.2300009734246,-114.8565289719832,-116.93224873081819,524,0,"(45.95399573007047, -115.89438885140069)",30690.0
NO,45.972856683515225,-117.97046066604011,46.69675692560649,45.24886432782655,-116.93224861503695,-119.00867271704327,525,0,"(45.972856683515225, -117.97046066604011)",155289.0
NO,45.99172998634175,-120.04723740692997,46.71562782842906,45.2677400331459,-119.00867260099174,-121.08580221286819,526,0,"(45.99172998634175, -120.04723740692997)",431353.0
NO,46.01061565501562,-122.12472024220737,46.73451109560397,45.286628105849225,-121.08580209654548,-123.16363838786927,527,0,"(46.01061565501562, -122.12472024220737)",1970384.0
NO,46.02951370604098,-124.20291034289274,46.753406743634464,45.30552856244164,-123.16363827127448,-125.24218241451099,528,0,"(46.02951370604098, -124.20291034289274)",89595.0
NO,46.9454143281433,-66.84814567604549,47.66919101910381,46.22154570381175,-65.79128622752404,-67.90500512456694,529,0,"(46.9454143281433, -66.84814567604549)",5560.0
NO,46.96493603117202,-68.96224876299979,47.68871024520492,46.241069888469944,-67.90500499355956,-70.01949253244003,530,0,"(46.96493603117202, -68.96224876299979)",40501.0
NO,47.10196011061353,-83.78258572413355,47.82571694294392,46.378111383816155,-82.72263300108989,-84.84253844717722,537,0,"(47.10196011061353, -83.78258572413355)",0.0
NO,47.121588369950146,-85.90288072333385,47.8453427129963,46.39774213750827,-84.84253831356385,-86.96322313310385,538,0,"(47.121588369950146, -85.90288072333385)",6124.0
NO,47.14123003369353,-88.02395577426691,47.864981885906694,46.41738629720249,-86.9632229991596,-89.08468854937422,539,0,"(47.14123003369353, -88.02395577426691)",89213.0
NO,47.16088512085979,-90.14581223592685,47.884634480690266,46.43704388191594,-89.08468841509793,-91.20693605675578,540,0,"(47.16088512085979, -90.14581223592685)",19518.0
NO,47.180553650512444,-92.26845147086081,47.90430051640961,46.45671491071315,-91.20693592214629,-93.32996701957534,541,0,"(47.180553650512444, -92.26845147086081)",273911.0
NO,47.20023564176255,-94.39187484518175,47.92398001217488,46.476399402706235,-93.32996688463147,-95.45378280573202,542,0,"(47.20023564176255, -94.39187484518175)",152022.0
NO,47.219931113768936,-96.51608372858138,47.94367298714393,46.49609737705501,-95.45378267045261,-97.57838478671015,543,0,"(47.219931113768936, -96.51608372858138)",317999.0
NO,47.239640085738316,-98.6410794943431,47.96337946052258,46.51580885296723,-97.578384651094,-99.70377433759221,544,0,"(47.239640085738316, -98.6410794943431)",44686.0
