Primary_Row,Lat,Lng,North_Bound,South_Bound,East_Bound,West_Bound,y,x,Coord,Center_Pop,market_id,Market_Units_Total,Dealers_to_CenterPop_Ratio,Units_to_CenterPop_Ratio,Units_per_Dealer_Avg,Market_Inventory_Total,Market_Dealers_Total,Inventory_per_Person,Dealers_per_Person,People_per_Car,People_per_Dealer
YES,41.55637575740376,-74.51808616754451,43.00520739328187,40.10717779530634,-72.58928633691092,-76.4468859981781,109,0,"(41.556375757403764, -74.51808616754451)",26293346.0,109_0_yes,962.0,3.65872034696535e-05,3.65872034696535e-05,1.0,184803.0,3955.0,0.007028508277341347,0.0001504182845348021,142.27770111957057,6648.12793931732
YES,41.6212037906074,-78.37761269399905,43.07001899175435,40.17202216957181,-76.44688380468881,-80.3083415833093,110,0,"(41.6212037906074, -78.37761269399905)",3434295.0,110_0_yes,379.0,0.0001103574387174,0.0001103574387174,1.0,50779.0,1185.0,0.01478585852409301,0.0003450489838525811,67.63219047243939,2898.1392405063293
YES,41.68617890557944,-82.24100806794294,43.134977631303485,40.23701366797209,-80.30833937319622,-84.17367676268967,111,0,"(41.68617890557944, -82.24100806794294)",10106580.0,111_0_yes,468.0,4.630646568868994e-05,4.630646568868994e-05,1.0,93366.0,1963.0,0.009238139904893644,0.00019422989774978282,108.24689929953088,5148.537952114111
YES,41.7513017312967,-86.10829386929977,43.20008394080845,40.30215291959399,-84.17367453577594,-88.0429132028236,112,0,"(41.7513017312967, -86.10829386929977)",10708699.0,112_0_yes,440.0,4.108809109304501e-05,4.108809109304501e-05,1.0,103404.0,2087.0,0.009656074934966423,0.0001948882866163294,103.56174809485127,5131.144705318639
YES,41.8165729014706,-89.97949185211057,43.26533855388283,40.36744055825923,-88.04291095892991,-91.91607274529125,113,0,"(41.8165729014706, -89.97949185211057)",5551537.0,113_0_yes,329.0,5.926286720236216e-05,5.926286720236216e-05,1.0,66352.0,1205.0,0.011952005363559677,0.0002170570060147307,83.66796780805402,4607.084647302904
YES,41.88199305459856,-93.85462394646407,43.33074210892598,40.43287722257583,-91.9160704842358,-95.7931774086924,114,0,"(41.88199305459856, -93.85462394646409)",1634830.0,114_0_yes,142.0,8.685918413535352e-05,8.685918413535352e-05,1.0,15867.0,348.0,0.009705596300532778,0.00021286616957114806,103.03333963572194,4697.787356321839
YES,41.94756283401621,-97.73371226045452,43.396295249175296,40.49846355599028,-95.79317513029086,-99.6742493906182,115,0,"(41.94756283401621, -97.73371226045452)",1308765.0,115_0_yes,131.0,0.0001000943637704,0.0001000943637704,1.0,16674.0,410.0,0.012740255126015747,0.00031327243622804703,78.49136379992804,3192.109756097561
YES,42.0132828879502,-101.61677908216728,43.46199862275897,40.56420020684045,-99.67424709468368,-103.55931106965086,116,0,"(42.0132828879502, -101.61677908216727)",124594.0,116_0_yes,18.0,0.0001444692360787,0.0001444692360787,1.0,1630.0,44.0,0.013082491933800986,0.0003531470215259162,76.43803680981596,2831.681818181818
YES,42.07915386957192,-105.50384688169308,43.527852882749706,40.630087828409216,-103.55930875599384,-107.44838500739232,117,0,"(42.07915386957192, -105.50384688169308)",315198.0,117_0_yes,14.0,4.44165254855678e-05,4.44165254855678e-05,1.0,2292.0,85.0,0.0072716197437801,0.00026967176187666167,137.52094240837695,3708.211764705882
YES,42.14517643705189,-109.39493831317122,43.59385868721916,40.69612707897888,-107.44838267582055,-111.34149395052188,118,0,"(42.14517643705189, -109.39493831317122)",129279.0,118_0_yes,12.0,9.28225001740422e-05,9.28225001740422e-05,1.0,1058.0,30.0,0.008183850432011386,0.00023205625043510548,122.19187145557656,4309.3
YES,42.21135125361494,-113.29007621686208,43.66001669929306,40.76231862188639,-111.34149160084046,-115.2386608328837,119,0,"(42.21135125361494, -113.29007621686208)",821244.0,119_0_yes,38.0,4.627126651762448e-05,4.627126651762448e-05,1.0,11719.0,245.0,0.01426981506105372,0.00029832790254784205,70.07799300281594,3352.0163265306123
YES,42.277678987596175,-117.18928362124971,43.72632758720724,40.82866312557925,-115.23865846489493,-119.13990877760456,120,0,"(42.277678987596175, -117.18928362124973)",358085.0,120_0_yes,20.0,5.58526606811232e-05,5.58526606811232e-05,1.0,6770.0,150.0,0.0189061256405602,0.000418894955108424,52.89290989660266,2387.233333333333
YES,42.34416031249776,-121.09258374517508,43.79279202436435,40.89516126367234,-119.13990639110789,-123.04526109924228,121,0,"(42.34416031249776, -121.09258374517508)",337367.0,121_0_yes,9.0,2.6677179451457907e-05,2.6677179451457907e-05,1.0,2744.0,39.0,0.0081335756016445,0.0001156011109563176,122.94715743440233,8650.435897435897
YES,42.41079590704651,-125.0,43.85941068939153,40.96181371500549,-123.04525869403436,-126.95474130596564,122,0,"(42.41079590704651, -125.0)",274005.0,122_0_yes,8.0,2.919654750825715e-05,2.919654750825715e-05,1.0,1333.0,38.0,0.004864874728563348,0.00013868360066422145,205.55513878469617,7210.6578947368425
YES,44.29292742603493,-68.05925647937525,45.74106334273499,42.84442286846741,-66.04320649298373,-70.07530646576677,123,0,"(44.29292742603493, -68.05925647937525)",596183.0,123_0_yes,59.0,9.896290233032476e-05,9.896290233032476e-05,1.0,4466.0,161.0,0.007490988505207294,0.00027005130974885227,133.49373040752351,3703.0
YES,44.364235851571095,-72.09379543374855,45.81235361383151,42.91574943308759,-70.07530343261907,-74.11228743487804,124,0,"(44.364235851571095, -72.09379543374855)",1798758.0,124_0_yes,206.0,0.0001145234656357,0.0001145234656357,1.0,26556.0,631.0,0.014763520162245282,0.00035079760590362905,67.73452327157705,2850.6465927099844
YES,44.43572106205313,-76.13323355153616,45.88382062508214,42.98725282970095,-74.11228437551314,-78.15418272755919,125,0,"(44.43572106205313, -76.13323355153616)",1003783.0,125_0_yes,121.0,0.0001205439821156,0.0001205439821156,1.0,16048.0,451.0,0.015987519214810373,0.00044930029697653773,62.54879112662014,2225.682926829268
YES,44.50738392677171,-80.17760129169004,45.955465245671526,43.05893392772104,-78.15417964165712,-82.20102294172295,126,0,"(44.50738392677171, -80.17760129169004)",0.0,126_0_yes,11.0,0.0,0.0,1.0,2685.0,46.0,0.0,0.0,0.0,0.0
YES,44.57922532255534,-84.22692939283714,46.02728835232197,43.13079360409961,-82.20101982895869,-86.25283895671558,127,0,"(44.57922532255534, -84.22692939283714)",1255999.0,127_0_yes,98.0,7.802553982925146e-05,7.802553982925146e-05,1.0,13259.0,267.0,0.010556537067306582,0.00021257978708581773,94.72803378837017,4704.116104868914
YES,44.651246133864255,-88.28124887682482,46.09929082938728,43.20283274342047,-86.25283581675887,-90.30966193689076,128,0,"(44.651246133864255, -88.28124887682482)",2040200.0,128_0_yes,159.0,7.793353592785021e-05,7.793353592785021e-05,1.0,18406.0,500.0,0.009021664542691894,0.0002450740123517302,110.84428990546562,4080.4
YES,44.72344725288578,-92.34059105232409,46.17147356894815,43.2750522379949,-90.3096587694061,-94.37152333524207,129,0,"(44.72344725288578, -92.34059105232409)",4916985.0,129_0_yes,246.0,5.0030659031906745e-05,5.0030659031906745e-05,1.0,53483.0,847.0,0.010877194052859628,0.00017226003333343503,91.93547482377578,5805.177095631641
YES,44.7958295796313,-96.40498751849172,46.24383747090916,43.34745298795854,-94.3715201398885,-98.43845489709491,130,0,"(44.7958295796313, -96.40498751849171)",758432.0,130_0_yes,81.0,0.0001067992911691,0.0001067992911691,1.0,7421.0,213.0,0.009784660984768575,0.0002808425804818362,102.2007815658267,3560.713615023474
YES,44.86839402203478,-100.47447016869256,46.31638344309719,43.42003590136999,-98.43845167352602,-102.51048866385908,131,0,"(44.86839402203478, -100.47447016869255)",84855.0,131_0_yes,18.0,0.0002121265688527,0.0002121265688527,1.0,1263.0,22.0,0.01488421424783454,0.0002592658063755819,67.1852731591449,3857.0454545454545
YES,44.94114149605286,-104.54907119428309,46.38911240136166,43.4928018943109,-102.5104854117228,-106.58765697684336,132,0,"(44.94114149605286, -104.54907119428309)",249398.0,132_0_yes,16.0,6.41544839974659e-05,6.41544839974659e-05,1.0,2567.0,47.0,0.010292785026343435,0.00018845379674255607,97.15543435917414,5306.340425531915
YES,45.01407292576661,-108.62882308845764,46.46202526967621,43.56575189098769,-106.58765369578197,-110.66999248113332,133,0,"(45.01407292576661, -108.62882308845765)",283645.0,133_0_yes,15.0,5.288300516490684e-05,5.288300516490684e-05,1.0,2632.0,66.0,0.00927920463960232,0.00023268522272559009,107.76785714285714,4297.651515151515
YES,45.08718924348506,-112.71375865015835,46.53512298024216,43.63888682383505,-110.6699891707832,-114.75752812953354,134,0,"(45.08718924348506, -112.71375865015837)",267711.0,134_0_yes,14.0,5.2295198927201344e-05,5.2295198927201344e-05,1.0,2684.0,51.0,0.010025736708614888,0.0001905039389490906,99.74329359165425,5249.235294117647
YES,45.160491389850215,-116.80391098805028,46.60840647359369,43.71220763362109,-114.75752478952508,-118.8502971865755,135,0,"(45.160491389850215, -116.80391098805029)",360685.0,135_0_yes,18.0,4.99050417954725e-05,4.99050417954725e-05,1.0,2282.0,46.0,0.0063268502987371255,0.00012753510681065195,158.05652936021033,7840.978260869565
YES,45.233980313944045,-120.899313524563,46.68187669870469,43.78571526955413,-118.8502938165331,-122.94833323259292,136,0,"(45.233980313944045, -120.89931352456301)",2800934.0,136_0_yes,93.0,3.320321007206882e-05,3.320321007206882e-05,1.0,27894.0,572.0,0.00995882087903535,0.00020421759313143402,100.4134939413494,4896.737762237763
YES,45.30765697339709,-125.0,46.75553461309743,43.85941068939152,-122.9483298321347,-127.0516701678653,137,0,"(45.307656973397094, -125.0)",623007.0,137_0_yes,35.0,5.617914405456119e-05,5.617914405456119e-05,1.0,11153.0,202.0,0.01790188553258631,0.00032423391711489596,55.86003765802923,3084.1930693069307
YES,47.161628940434674,-69.28553361938279,48.60903581281728,45.71385461091517,-67.1636475700762,-71.40741966868939,138,0,"(47.161628940434674, -69.28553361938279)",70920.0,138_0_yes,6.0,8.460236886632826e-05,8.460236886632826e-05,1.0,289.0,12.0,0.0040750141003948115,0.00016920473773265651,245.39792387543253,5910.0
YES,47.39862590335553,-82.04521192066134,48.84597278033281,45.950911831946186,-79.91383795450922,-84.17658588681347,141,0,"(47.39862590335553, -82.04521192066134)",0.0,141_0_yes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YES,47.47806112952606,-86.31116275825872,48.92538790972731,46.0303672485592,-84.1765814347477,-88.44574408176973,142,0,"(47.47806112952606, -86.31116275825872)",75283.0,142_0_yes,6.0,7.969926809505466e-05,7.969926809505466e-05,1.0,959.0,23.0,0.01273859968385957,0.00030551386103104284,78.50156412930136,3273.1739130434785
YES,47.55771657547074,-90.58355102173688,49.00502320955214,46.11004293737904,-88.44573958461895,-92.7213624588548,143,0,"(47.55771657547074, -90.58355102173688)",296436.0,143_0_yes,21.0,7.084159818645509e-05,7.084159818645509e-05,1.0,2464.0,57.0,0.008312080853877397,0.00019228433793466382,120.30681818181819,5200.631578947368
YES,47.637593520757214,-94.86242246644916,49.084879959260654,46.18994017811189,-92.7213579159714,-97.00348701692693,144,0,"(47.637593520757214, -94.86242246644916)",439628.0,144_0_yes,47.0,0.000106908568153,0.000106908568153,1.0,4555.0,126.0,0.010361032509303321,0.0002866059486656901,96.51547749725576,3489.1111111111113
YES,47.71769325805665,-99.1478233383597,49.16495945140951,46.27006026356783,-97.00348242765112,-101.29216424906828,145,0,"(47.71769325805665, -99.1478233383597)",305628.0,145_0_yes,27.0,8.834269111468844e-05,8.834269111468844e-05,1.0,3357.0,68.0,0.010983941261926262,0.00022249270354810424,91.0420017873101,4494.529411764706
YES,47.798017093335744,-103.4398003813385,49.245262991850765,46.35040449985291,-101.29215961272791,-105.58744114994909,146,0,"(47.798017093335744, -103.4398003813385)",153448.0,146_0_yes,11.0,7.168552213127574e-05,7.168552213127574e-05,1.0,1063.0,28.0,0.0069274281841405555,0.00018247223815233825,144.35371589840076,5480.285714285715
YES,47.87856634605221,-107.738400844596,49.32579189992723,46.43097420656461,-105.5874364658593,-109.8893652233327,147,0,"(47.87856634605221, -107.738400844596)",37060.0,147_0_yes,6.0,0.0001618996222342,0.0001618996222342,1.0,157.0,9.0,0.004236373448461953,0.00024284943335132217,236.05095541401275,4117.777777777777
YES,47.95934234935415,-112.0436724902606,49.40654750867198,46.511770716991215,-109.88936049079568,-114.19798448972551,148,0,"(47.95934234935415, -112.04367249026059)",210170.0,148_0_yes,16.0,7.612884807536756e-05,7.612884807536756e-05,1.0,2844.0,59.0,0.013531902745396583,0.00028072512727791787,73.89943741209564,3562.2033898305085
YES,48.040346450283074,-116.35566360110236,49.48753116501129,46.59279537831487,-114.19797970803012,-118.5133474941746,149,0,"(48.040346450283074, -116.35566360110236)",1019873.0,149_0_yes,40.0,3.922056961994288e-05,3.922056961994288e-05,1.0,9867.0,166.0,0.009674734010999409,0.00016276536392276293,103.36201479679741,6143.813253012048
YES,48.121580009981,-120.6744229884065,49.56874422997174,46.67404955181861,-118.51334266259612,-122.8355033142169,150,0,"(48.121580009981, -120.6744229884065)",4118520.0,150_0_yes,114.0,2.767984615832872e-05,2.767984615832872e-05,1.0,42382.0,734.0,0.01029058982352884,0.00017821936035274807,97.17615969043462,5611.062670299728
YES,48.203044403901416,-125.0,49.65018807889123,46.75553461309743,-122.83549843201666,-127.16450156798334,151,0,"(48.203044403901416, -125.0)",121728.0,151_0_yes,14.0,0.0001150105152471,0.0001150105152471,1.0,2043.0,46.0,0.016783320189274448,0.0003778916929547844,59.58296622613803,2646.2608695652175
